output,target
411.22812,426.65
431.67685,411.15
417.54608,424.15
474.004,412.15
417.40396,445.15
355.69104,358.65
398.63144,411.15
360.64862,304.15
439.2759,442.15
468.87167,425.15
514.4975,539.15
367.8524,478.15
504.08197,449.15
386.55655,363.15
348.1298,319.15
400.29092,366.65
406.69785,373.15
386.1453,416.15
341.45517,333.15
466.07687,513.15
434.35095,467.15
354.00778,307.15
459.27243,524.15
333.34976,338.15
385.4198,336.15
464.62454,334.15
377.4885,327.15
391.458,424.15
409.91757,429.15
406.37875,379.15
466.40714,431.15
446.47556,422.15
404.6563,464.15
298.42926,323.15
371.7709,302.65
421.71445,446.15
248.70325,255.15
460.02368,454.15
250.25322,261.15
388.2957,400.65
522.5928,586.15
492.5438,533.15
381.23395,388.15
440.26468,388.15
425.44583,485.15
524.2033,558.15
416.40268,400.15
382.8256,395.15
467.32504,428.65
481.2117,530.15
432.08563,473.15
418.64294,317.65
408.98376,423.15
416.43628,398.15
343.62735,361.15
332.71442,300.15
413.54453,375.15
320.92947,329.15
383.6749,437.15
373.36337,422.65
446.49142,478.15
406.9886,375.15
373.15588,348.15
474.07782,437.15
418.93533,363.15
195.43193,133.15
485.30704,507.15
305.52448,326.45
428.975,403.15
407.00565,350.15
370.16476,340.15
556.552,549.15
379.853,329.65
494.54312,485.15
367.84818,349.15
388.21918,346.65
364.40567,410.15
457.5293,458.65
241.90335,167.15
473.58328,462.15
380.9252,331.15
391.41647,407.15
513.37463,507.15
229.11177,182.15
349.81485,350.15
484.97363,437.15
416.64804,433.15
371.30875,363.15
462.0413,491.15
264.20334,280.15
389.36664,381.15
498.56735,503.15
450.19797,439.15
306.18808,330.15
357.47485,301.15
207.11461,153.15
443.68112,453.15
420.89798,379.15
459.87494,473.15
333.54132,320.15
377.2698,540.65
370.91214,391.15
365.98434,373.15
301.19934,230.35
405.69504,374.15
452.14328,378.15
503.7101,512.15
440.7081,466.0
403.99884,379.15
427.217,529.15
521.6222,508.15
465.0859,371.75
329.2029,334.15
476.95264,490.15
402.18643,385.15
541.96735,415.15
390.41956,393.15
386.18817,447.15
435.76767,406.15
449.5273,443.15
263.16702,265.65
436.04034,415.15
396.33652,339.65
357.00903,327.15
392.72812,431.15
536.15424,635.15
317.77646,455.15
424.38455,366.15
377.55627,375.15
348.08722,325.65
344.7108,326.15
459.40152,425.15
373.9653,399.15
582.6272,573.15
302.34888,289.15
473.24768,488.15
323.3114,267.15
425.65048,476.15
397.35065,436.15
361.66858,378.15
289.7277,408.15
337.77933,346.65
458.9936,450.15
403.77573,366.15
386.15555,421.15
438.1865,405.15
402.62674,366.15
380.94846,282.65
359.44382,376.15
226.55609,267.25
402.09402,442.15
381.1314,387.15
422.5912,389.15
413.04465,442.15
478.1587,388.15
417.7272,439.15
347.04382,335.65
324.1981,370.0
415.00455,440.15
353.04977,387.15
392.07663,387.15
404.12405,405.15
600.14966,515.15
392.53464,425.15
415.85962,413.15
441.8702,396.15
273.40567,228.15
379.7507,393.15
462.95273,355.15
322.85403,310.15
408.78235,388.15
381.7815,383.15
464.46506,505.15
383.3126,376.15
398.50406,437.15
442.8276,428.15
361.88782,314.15
392.12973,372.15
455.9012,431.15
296.05472,280.65
395.82748,469.15
380.9497,382.15
453.06238,438.15
462.6564,495.15
402.76746,407.15
407.82605,376.15
423.31442,416.15
464.9235,445.15
408.94742,372.15
289.30103,301.15
362.84738,418.15
353.85648,236.15
450.70865,584.15
564.85297,471.15
416.06155,441.15
291.05606,227.15
430.48004,467.15
431.9586,478.15
423.9029,439.15
394.22232,412.15
392.16428,373.15
440.51947,403.15
439.4753,581.15
395.42267,410.15
387.35117,503.15
397.05383,356.65
355.2037,354.65
428.5862,394.15
410.80038,407.15
333.42178,340.15
274.54874,198.15
400.10867,465.15
430.55222,511.15
473.33136,443.15
369.70367,315.15
382.48804,485.15
323.1262,326.65
459.2662,492.15
265.54648,253.15
485.99985,498.15
430.38004,461.15
326.0955,363.15
442.467,472.15
402.40082,323.15
402.4349,370.15
423.37155,517.15
362.7536,448.15
396.2125,367.15
453.6252,478.15
330.7544,335.15
493.53354,518.15
455.6743,409.15
458.07254,397.15
396.43176,375.15
410.92584,491.15
488.37607,507.15
262.032,165.15
410.14166,309.15
404.6802,375.15
402.40823,361.15
355.22318,308.15
459.46866,513.5
468.55106,332.65
418.81262,364.0
302.51624,277.15
373.27988,367.15
405.19907,385.15
525.94946,540.15
264.54056,279.05
252.78221,161.15
442.23145,432.15
395.29935,453.15
364.95615,352.15
426.1197,418.15
457.3837,461.15
498.9457,507.15
358.28467,322.15
411.38968,344.15
217.48486,204.15
348.17456,313.15
395.67123,410.15
538.6906,542.15
386.16135,417.15
448.1314,419.15
383.11896,377.15
471.6832,487.15
378.11777,334.15
390.30588,396.15
431.49158,455.65
251.85022,213.15
476.47427,453.15
363.1096,288.65
487.5356,431.15
380.55313,399.15
438.59885,473.15
401.14413,371.15
425.08594,409.15
458.83902,407.15
344.25797,264.65
348.77106,375.15
504.73648,406.15
386.65268,366.15
462.48074,459.15
427.05008,423.15
400.38632,485.15
387.71695,356.15
326.5338,283.15
469.98013,439.0
362.53,357.15
324.64496,280.15
211.55185,151.15
466.10587,467.15
344.12686,321.15
451.81796,482.15
396.9203,407.15
377.44266,372.65
356.78482,293.65
458.46558,383.0
542.77905,421.15
326.8394,310.15
403.21942,349.15
359.89966,312.65
438.05942,534.15
250.85722,460.15
498.08963,478.15
395.4301,365.15
365.5898,319.15
474.84604,425.15
389.13495,317.65
401.87582,445.15
401.72702,319.75
475.81256,573.15
331.14023,362.15
355.72186,329.15
340.79013,343.15
485.75186,510.15
451.31534,437.15
390.47064,428.15
289.70828,218.25
405.6652,401.15
419.91467,442.15
383.0668,442.65
579.1562,447.15
402.87482,347.15
415.17984,503.15
426.86526,457.15
332.97134,316.15
391.91183,359.15
316.50687,313.15
389.80545,366.15
454.50748,367.65
411.38556,467.15
311.82346,285.15
485.31772,449.15
409.66077,488.15
295.5,346.15
407.42465,488.15
471.245,396.15
321.04837,292.15
429.56274,390.15
410.51614,373.15
384.9845,368.65
391.5673,341.15
405.97366,366.65
406.6523,437.15
423.592,496.15
474.86438,509.15
507.35858,469.15
404.57697,476.15
462.3475,503.15
378.09778,357.65
429.5031,403.15
427.94052,438.65
446.50195,481.15
318.36337,303.65
347.55466,358.15
338.38705,311.15
328.85016,337.15
440.14932,485.65
425.31512,499.15
379.0516,421.15
375.46176,406.15
398.92645,366.65
394.84506,374.15
387.0405,429.15
293.61023,315.65
378.75937,329.15
493.50943,451.15
473.6982,406.15
309.43884,302.15
397.79822,388.15
394.88052,397.15
485.0061,431.15
428.8389,391.15
420.01047,373.15
420.6716,380.15
386.76645,399.15
385.71927,367.65
326.00748,294.15
445.57568,399.65
446.31985,429.15
423.5435,419.15
389.74878,306.15
411.8576,376.15
399.9648,421.15
436.8436,545.15
560.51044,513.15
450.2278,474.15
254.64857,405.15
394.6232,413.15
459.76022,437.15
186.91493,155.15
544.2813,469.15
421.5596,500.15
414.00253,383.15
361.80972,333.15
342.76712,370.15
486.28232,490.65
410.78897,372.65
507.31027,497.15
404.75613,314.15
390.71707,313.15
463.92892,468.15
393.82947,399.15
260.8689,226.15
407.84775,453.15
396.78415,326.15
436.0058,450.15
308.2102,268.45
351.8635,373.15
483.89893,491.15
446.33585,505.15
271.53217,265.3
450.19705,429.15
415.05325,433.15
246.32939,299.15
465.4448,414.15
306.83612,287.15
472.99936,427.15
245.68066,283.15
381.78098,304.15
332.16745,195.15
262.69513,371.15
481.27417,464.15
377.25125,352.15
493.3506,538.15
421.50278,445.15
390.61795,347.15
251.73344,247.15
429.5992,413.15
449.2507,489.65
360.6166,328.15
504.44748,507.15
496.1569,448.15
379.10663,413.15
467.38345,573.15
427.38925,399.15
521.44586,481.15
277.585,227.15
330.05957,286.65
344.3282,291.15
301.1945,262.95
434.29642,396.15
424.9012,394.15
360.98453,355.95
359.3798,391.15
401.30423,389.15
355.68948,393.15
206.94945,161.15
382.99814,411.15
331.69952,295.15
427.85495,418.15
515.44354,478.15
452.91006,473.15
419.60477,366.65
612.3338,498.15
347.2669,448.15
348.2006,308.65
424.61826,374.15
481.03195,571.15
406.0881,406.15
499.27817,513.15
469.3044,468.15
439.79337,424.15
433.2108,440.15
372.4573,391.15
385.06064,333.15
355.73602,384.15
431.3762,441.15
281.0559,253.15
468.29913,421.15
282.37952,191.15
358.33105,321.65
438.29892,553.15
432.4247,431.15
407.91232,472.65
502.63107,483.15
310.72525,341.15
478.59793,513.15
396.3397,377.15
549.3822,513.15
224.82562,108.15
423.06754,475.15
380.39233,301.15
411.31113,344.15
463.15707,511.15
357.46652,329.15
430.17377,409.15
391.77512,390.15
323.96445,316.15
389.15854,361.65
462.9747,540.15
256.17502,227.15
479.13522,454.0
373.3901,335.15
437.7134,458.15
423.28647,391.15
553.9681,573.15
420.87515,430.65
402.89838,392.15
468.41055,509.15
422.80167,433.15
369.51657,381.15
310.75854,352.15
378.27872,402.15
354.50192,316.65
431.78088,464.15
316.00195,328.15
348.07016,372.15
391.4244,317.15
463.98663,464.15
475.85635,453.15
376.74112,323.65
380.22052,334.15
338.99777,325.65
323.77716,309.15
411.03915,414.15
349.17313,338.15
455.7665,378.15
465.1403,432.15
342.57898,337.65
380.3306,349.15
345.2211,332.15
443.717,439.15
393.14975,313.15
324.7181,355.55
481.69385,487.15
463.84634,346.15
423.7876,451.15
357.51538,365.15
409.02676,388.15
412.47696,346.15
410.06906,416.2
398.6228,339.15
408.56842,413.15
473.2051,467.15
430.0557,337.15
442.35794,423.15
361.70312,369.65
413.3703,369.65
396.70544,355.15
281.32422,370.15
333.7109,305.65
549.95123,481.15
512.9421,473.15
509.99973,470.15
547.5226,627.15
417.66205,419.15
501.05557,456.65
464.22824,535.15
447.57938,458.65
489.99704,533.15
381.01077,368.15
393.6959,378.15
361.72708,317.15
402.35464,445.5
335.19986,400.65
343.5166,315.15
430.19144,406.15
402.90817,373.15
356.45828,363.15
350.76114,384.15
249.10095,193.15
441.59695,473.15
299.07764,310.45
366.00964,331.65
587.95294,560.15
396.4777,337.15
191.39789,159.15
400.9705,370.15
404.304,414.15
368.81653,367.65
307.30457,187.15
407.48215,350.15
449.86896,428.15
449.42722,425.15
367.7327,403.15
442.2332,443.15
426.98987,354.65
391.19586,349.15
392.03564,417.15
434.90424,532.15
401.20474,298.15
349.52438,307.15
436.02573,290.15
423.7291,380.15
369.5001,325.15
422.9659,467.15
386.76218,383.15
451.91574,482.15
468.36154,469.15
488.91138,497.15
498.0875,424.15
450.80496,521.15
412.55762,413.15
345.74796,366.15
454.60764,493.15
402.02753,329.65
381.95694,416.15
366.84747,325.15
387.4727,334.15
447.82053,402.15
418.90945,433.4
382.92752,332.25
348.1516,361.65
286.09473,140.15
346.07748,352.15
472.92496,433.15
392.03073,329.45
428.6488,421.15
342.50674,374.15
379.10846,372.15
350.41516,353.15
332.2316,339.15
174.47481,149.15
283.36377,273.15
522.50793,449.15
490.181,433.15
404.73538,404.15
434.40283,464.15
520.9902,517.15
263.7031,245.65
465.13144,423.15
408.62604,423.15
295.79086,301.75
490.64542,428.15
386.0447,360.15
483.7146,449.15
342.37292,356.15
343.6194,416.15
338.96927,334.15
374.39407,354.15
447.51025,455.15
396.21573,503.15
273.07336,243.15
550.8377,513.15
395.38324,361.65
395.72504,402.15
366.51715,335.65
467.2227,478.15
350.00278,335.45
370.704,427.15
474.23184,514.15
404.40802,447.15
243.63771,216.15
389.2324,368.95
341.61032,375.15
405.1137,388.15
417.19473,366.15
358.08508,338.65
422.4493,431.15
311.43845,346.65
391.67862,374.15
464.90878,445.15
498.4893,443.15
409.5903,395.15
307.04767,305.15
385.10568,471.15
380.13943,379.15
393.20728,410.15
228.95554,263.15
391.7667,364.65
475.20425,450.15
357.4282,272.15
334.57764,254.15
361.05222,390.15
227.41891,209.65
379.86743,253.15
567.02905,543.15
297.51154,285.65
389.58847,344.15
456.6302,469.15
331.5861,343.15
466.67685,570.0
378.055,378.15
437.85776,457.15
441.70517,449.15
339.38522,309.15
339.56638,282.15
322.6279,299.15
401.35413,375.15
341.74637,320.65
370.92422,317.15
415.5834,350.65
456.7074,463.15
403.6281,375.15
418.71964,380.65
417.46024,483.15
382.01666,379.15
478.76218,477.15
406.73764,366.15
383.30826,375.15
432.43845,520.15
421.76236,413.15
566.1611,558.15
399.38428,423.15
344.626,222.15
425.452,490.15
504.20114,533.15
448.71048,499.15
385.30826,403.15
387.50095,316.65
397.56232,359.15
405.796,493.15
462.27747,416.15
423.06955,373.15
429.06808,510.15
409.31882,358.15
259.2959,242.15
406.71304,425.15
505.3536,469.15
196.01529,156.15
411.84894,375.15
419.28778,383.15
480.001,539.15
417.3617,371.15
378.81216,309.15
418.15646,457.15
455.94388,539.15
453.90762,475.15
549.5033,547.15
390.72385,356.15
212.63472,203.15
390.40686,416.15
489.148,458.15
390.4248,548.15
487.03537,433.15
473.0107,423.15
445.59506,417.15
393.12598,369.15
277.29617,216.15
352.26556,322.15
413.62357,443.15
416.24936,401.15
331.82413,195.15
404.97095,359.15
471.83475,506.15
395.77246,360.15
365.88577,332.15
363.4827,316.65
432.5408,382.15
336.55658,350.15
336.61447,312.15
328.2145,379.15
392.34647,384.15
403.02078,402.15
400.55243,545.15
407.1043,368.15
349.48953,312.15
412.98294,467.15
462.39743,431.15
448.97855,479.15
367.13126,415.15
450.6416,449.15
385.27292,382.15
358.8035,332.65
318.16428,297.65
378.89093,319.15
372.0526,332.65
372.4414,349.15
390.3858,318.15
473.514,443.15
410.629,431.15
403.5916,396.65
457.1437,437.15
421.0598,454.15
360.27902,304.15
418.20975,427.15
482.09888,487.15
491.29907,436.15
280.6166,213.15
365.42078,329.15
328.44397,305.15
377.9589,357.65
345.23868,320.15
326.12546,310.15
446.81012,470.15
403.4767,383.15
426.60214,381.15
419.65085,408.15
446.69394,557.15
189.93677,198.15
381.79425,330.15
389.0474,432.15
326.08023,195.15
418.35782,407.15
537.4216,413.15
223.77429,238.15
517.94995,495.15
420.2468,451.15
338.55978,310.65
538.2447,572.15
362.08652,418.65
428.21475,382.15
407.05942,341.15
484.73196,424.15
404.12338,373.15
322.09833,265.15
356.63287,292.15
427.27032,483.15
432.09927,413.15
373.9572,324.15
381.76013,253.15
358.1105,318.15
354.98734,316.15
455.27518,497.15
501.59244,439.15
421.56644,366.15
407.9205,428.15
433.72525,410.15
272.45853,214.15
440.5879,392.15
407.52103,473.15
425.1265,385.15
360.79764,349.15
410.81772,445.15
435.38815,501.15
422.5374,423.15
428.3153,457.15
378.6238,345.15
438.58884,465.15
357.92917,325.15
478.95444,574.15
435.6743,434.15
448.1846,468.15
507.41788,458.15
431.64517,498.15
318.86288,361.15
386.38254,380.15
423.46152,475.15
271.50223,256.15
507.35394,587.15
402.59448,423.15
320.52704,313.65
321.20206,324.65
424.30676,398.15
399.43686,420.15
332.2288,360.15
364.77298,420.15
408.8358,353.45
458.48407,509.15
276.187,239.15
269.91156,311.15
446.4348,441.15
319.27347,334.65
282.83835,235.15
502.16962,522.15
487.54398,531.15
330.54135,313.15
371.54953,309.15
438.2544,375.15
360.4932,317.15
313.75156,318.65
493.5402,598.15
431.61298,417.15
323.04517,359.15
348.6689,345.15
384.4125,424.15
345.9247,342.65
554.6879,455.15
352.9153,315.15
416.99915,396.15
488.74783,443.15
454.98502,395.15
398.6508,280.15
407.8915,425.15
404.5038,357.15
347.6477,400.15
345.33923,327.15
336.55936,325.15
335.80508,335.15
407.70633,412.15
554.69446,468.15
393.8928,375.15
360.3009,409.15
272.25098,236.15
321.18118,332.15
418.84348,371.15
393.0274,442.15
378.67035,331.15
362.51358,387.15
500.69992,451.15
394.34677,395.15
510.9681,409.15
363.61362,336.15
415.92007,481.15
475.03003,553.15
443.8519,443.15
366.2474,369.15
522.5671,531.15
345.0384,368.65
402.41412,563.15
527.6317,443.15
360.04102,369.65
398.2167,459.15
369.11374,408.15
354.42117,324.15
424.6675,431.15
394.51724,405.15
401.3298,358.15
385.26862,400.5
239.85258,195.15
301.27176,293.15
445.52884,414.15
411.76614,351.15
333.21323,344.65
432.34735,433.15
416.01755,385.15
389.51358,375.15
355.06888,194.15
397.4078,344.15
524.0525,536.15
380.06784,381.15
337.75958,331.65
354.3661,330.15
329.25006,366.15
454.71042,497.15
572.7375,443.15
362.05975,444.15
407.40515,425.15
513.59033,449.15
406.22226,389.15
395.61142,461.15
361.87512,318.65
485.5965,573.15
324.3979,293.15
484.11682,547.15
418.7606,464.15
414.9938,432.15
461.86667,442.15
457.53104,440.15
357.80942,358.15
516.73676,536.15
480.4535,583.15
314.40378,365.15
436.0179,441.15
471.4673,431.15
441.51605,530.15
311.5146,385.15
319.99786,318.65
472.84265,409.15
401.3161,398.15
384.0842,389.15
448.50143,417.15
410.85864,422.15
396.39236,371.15
463.82285,488.15
402.45364,352.15
525.0077,555.15
435.26205,471.15
415.2342,457.15
371.74936,449.15
331.45114,330.65
380.94827,379.15
330.33508,368.15
417.35632,442.65
452.3812,487.15
393.05392,400.15
310.4373,312.15
537.96954,546.15
396.92874,364.15
405.9885,347.15
408.56012,426.15
420.45215,404.15
440.98398,340.0
194.96733,198.45
318.85306,290.15
380.77963,322.65
469.10178,542.15
459.1656,551.15
485.13013,521.15
445.93582,425.15
384.21982,395.15
511.11517,477.15
470.2372,505.15
493.88333,529.15
370.12372,356.65
342.57773,338.15
273.26566,302.15
413.26108,491.15
346.44083,367.15
423.34888,423.15
415.46094,350.15
478.67468,423.15
363.76596,377.15
376.31412,349.15
447.28107,429.15
399.17276,457.15
250.43448,203.15
409.51358,391.15
382.3745,483.15
404.01962,406.15
383.27457,432.65
292.0718,277.15
471.8093,503.15
339.86813,405.15
329.74023,316.15
442.21417,391.15
384.9468,403.15
367.56564,359.15
408.72293,402.15
480.3018,488.65
447.30823,392.15
495.7449,523.65
491.95963,431.15
487.66122,455.15
383.29092,346.15
426.02664,585.15
445.00372,467.15
417.05676,497.15
435.00354,456.15
441.69675,416.15
405.11578,379.15
642.5378,623.15
384.12503,497.65
449.11633,384.15
388.8144,379.15
422.13297,348.15
333.28967,323.15
391.37643,368.15
348.63873,309.15
249.5157,185.15
365.1249,308.15
464.6095,330.65
363.1241,406.15
416.91754,388.15
456.14957,462.0
445.3519,573.15
353.38678,308.65
277.65765,298.15
334.66357,356.15
538.9232,525.15
401.8632,345.15
453.47525,405.15
374.42975,411.15
421.92633,437.15
472.25168,483.15
440.0923,415.15
478.7529,539.15
370.73093,573.15
412.02823,356.15
342.6426,351.15
432.60376,391.15
334.52243,313.15
354.89352,330.15
392.81107,466.65
446.629,489.15
425.55313,421.15
354.1867,376.65
399.47958,395.15
388.62592,323.15
321.5636,341.65
329.31924,320.15
413.3453,389.15
410.87125,365.15
409.12146,403.15
328.77173,228.15
447.8242,433.15
471.2783,528.15
405.32062,340.65
500.04068,450.15
364.33377,390.15
443.0848,539.15
459.718,425.15
386.10117,442.15
400.96045,462.15
400.31128,492.15
420.97202,426.15
382.23087,381.15
395.20065,303.15
376.77454,389.15
368.42624,371.65
492.73923,423.15
308.84302,297.55
394.81033,393.15
486.52008,389.15
337.05182,343.65
491.99844,511.15
448.02972,433.15
447.35223,527.15
406.60938,436.15
252.25615,157.15
384.80276,323.15
445.93857,459.15
439.60086,412.15
411.24518,465.15
365.54556,426.15
363.8507,385.15
316.82922,320.15
334.73392,332.15
261.9285,218.15
317.2656,329.65
337.7308,357.15
457.01987,543.15
410.59598,407.15
321.32324,299.15
377.31427,341.65
515.47266,486.15
539.26025,569.15
433.5261,417.15
447.26288,495.15
350.35266,314.65
336.30865,302.65
510.86578,561.15
640.6168,514.15
328.58566,322.65
349.5101,337.15
398.91434,348.65
392.01422,489.15
370.57144,349.15
431.99084,404.15
473.08444,455.15
365.29678,355.65
410.5969,469.15
403.7113,460.15
379.78378,353.15
380.6082,369.15
361.01193,313.15
487.79868,529.15
435.49515,457.15
381.19327,307.15
361.42432,352.15
392.193,379.15
429.1787,495.15
392.02737,376.65
377.00388,410.15
352.06638,385.15
385.69174,437.15
341.79184,335.15
394.6072,424.15
456.50424,348.15
380.20374,429.15
381.02286,335.15
414.58002,437.15
398.60574,434.15
465.0804,405.15
405.992,423.15
408.1597,471.15
403.36542,398.15
517.5209,583.15
366.67957,399.15
324.87247,305.15
432.41922,393.15
407.61816,483.15
377.5574,350.15
314.45932,350.65
352.35538,355.65
408.89764,376.15
387.52887,342.15
413.137,391.15
466.51044,465.15
298.95993,330.15
475.34982,487.15
416.72366,305.15
564.67566,573.15
508.30063,509.15
368.0865,361.15
481.57858,431.15
410.63553,432.15
449.30243,460.15
325.87888,295.15
201.35619,168.15
458.46646,393.15
362.07993,337.15
440.7533,408.15
497.13495,458.15
261.5396,238.15
484.67325,458.15
444.39023,404.15
360.54953,320.65
444.20563,479.15
398.56583,393.15
401.05048,344.15
