output,target
325.12946,430.15
301.77084,325.15
297.7128,341.15
302.98123,413.15
316.3737,396.15
301.3006,240.95
320.653,461.15
301.13593,352.15
306.86197,489.15
312.3416,359.15
303.8119,344.15
312.50275,445.15
296.30307,237.15
315.06396,391.15
297.48944,477.15
295.7929,453.15
276.72348,445.15
319.08142,343.65
311.29004,393.15
305.26068,419.15
305.21738,511.15
299.29077,294.15
323.8247,433.15
317.3305,456.15
313.29126,460.65
306.87274,551.15
304.3163,356.15
293.11368,373.15
324.8244,437.15
310.9423,402.15
311.26776,353.15
306.83926,463.15
301.50745,319.15
313.0867,411.15
303.24338,356.25
306.73416,354.15
316.52197,406.15
306.86902,375.15
322.14844,445.15
321.72156,388.15
303.69098,430.0
295.01788,313.15
305.01593,421.15
303.6521,372.15
309.9564,453.15
314.8232,417.15
305.7201,262.15
299.00323,360.15
302.0685,358.65
311.28177,277.15
314.286,436.15
316.9958,402.15
314.5309,306.15
326.90833,473.15
310.07712,467.15
308.04504,340.15
321.1731,395.15
312.20578,476.15
323.07568,395.15
307.97385,344.15
306.20816,362.65
315.93295,418.65
301.14282,338.65
318.2604,469.15
299.93207,350.15
312.93378,546.15
304.7764,441.15
299.4137,233.15
308.57327,489.15
290.32297,203.15
301.06592,345.15
303.93484,459.15
310.71298,407.15
306.3808,594.15
306.0681,537.15
309.75473,401.15
318.1169,453.15
311.78583,499.15
306.13577,365.15
307.37347,317.15
296.6786,299.15
301.91223,279.65
305.85855,361.15
305.44965,343.15
301.85007,533.15
307.54147,404.15
315.93613,471.15
309.66486,435.15
301.83853,356.65
320.0843,438.15
303.61792,430.15
310.15024,434.15
308.60287,527.15
323.75742,471.15
325.06235,390.9
301.51468,336.15
301.472,519.15
313.22095,297.65
301.03952,378.15
306.07947,377.15
297.811,409.15
307.56757,398.15
324.45782,543.15
312.94736,138.15
303.6942,228.55
300.3221,321.65
308.5741,411.15
318.2503,433.1
312.91025,563.15
322.5003,425.15
310.54626,319.15
311.9196,519.15
303.46362,403.65
308.80096,552.15
310.6654,370.15
300.49185,322.15
299.67563,352.65
317.354,722.15
314.88126,344.65
303.02008,423.15
310.75342,495.15
305.6762,368.15
312.75385,383.15
297.73315,556.15
327.8173,478.15
304.2736,342.15
302.8291,350.15
306.13733,376.65
311.83966,529.15
314.9419,424.15
313.6432,503.15
292.50723,235.65
310.30356,364.65
306.36902,419.15
317.74258,431.15
312.29977,475.15
307.8348,373.15
300.68018,122.15
317.63696,439.15
305.58524,350.65
306.91333,451.15
292.287,513.15
317.9237,397.15
334.78894,221.65
307.024,353.15
313.2727,372.65
311.51538,302.15
319.9878,457.15
315.406,447.15
321.28302,530.15
307.50113,441.15
321.97226,400.15
319.92828,495.15
328.56348,456.15
321.27466,458.15
301.64972,399.15
303.49768,429.15
307.52557,318.65
302.63907,495.15
319.0925,380.15
305.20566,579.15
315.99063,319.15
311.80142,454.15
294.5123,351.15
304.38715,398.15
318.53906,429.15
311.02838,461.15
303.1138,518.15
314.84836,405.15
324.47003,609.15
307.52338,506.15
320.13788,306.15
306.3533,322.65
297.6979,267.65
307.8615,398.15
309.75333,366.15
309.6737,501.15
311.31995,547.15
303.27686,459.15
303.19797,408.15
324.60712,286.15
323.74295,454.15
301.73923,451.15
301.33527,343.15
294.62894,384.15
325.89343,613.15
301.32593,323.15
295.08987,395.15
295.69376,551.15
305.6751,318.15
298.3589,202.45
307.18912,446.15
292.78494,388.15
306.96347,446.15
304.3088,387.15
316.63525,316.15
296.0199,411.15
312.76404,379.15
326.13586,542.15
319.10364,354.15
306.6772,434.15
327.33398,339.65
297.27795,318.65
304.73148,427.15
303.10007,361.15
305.8125,372.15
303.75906,289.55
310.04108,380.15
298.05548,188.15
312.17233,417.15
302.81555,368.15
305.71576,379.15
317.5598,471.15
327.1032,443.15
331.759,625.15
303.01306,531.15
311.63953,389.15
323.88913,459.15
314.03802,416.15
316.4409,489.15
307.58746,331.65
292.09845,351.15
299.75153,339.15
302.5404,429.15
318.6237,331.15
290.08875,269.15
316.91766,468.15
306.47852,432.15
312.0229,305.15
327.05933,405.15
313.52542,427.15
304.49243,336.65
311.76398,448.15
306.76996,489.15
315.68234,297.15
305.90936,321.15
313.61368,483.0
311.2265,369.15
312.32498,292.05
313.92972,466.0
311.99814,517.15
307.21985,421.15
314.09406,438.15
313.4015,329.15
296.88336,247.15
317.46988,399.15
301.85315,499.65
324.06677,453.15
307.9787,304.65
294.78287,302.15
304.2683,377.15
320.75735,457.15
303.9021,253.15
308.08224,472.15
324.55777,680.15
304.55823,413.15
311.40308,417.15
313.9182,415.15
314.7465,415.15
308.65408,489.15
310.18652,432.15
320.63745,483.15
307.24338,337.15
307.27762,417.15
322.7611,402.15
318.56433,430.15
305.9734,465.15
311.86716,479.15
298.55035,354.65
286.5676,360.65
317.91046,482.15
306.95895,311.15
320.38248,295.65
314.4832,458.15
300.79764,280.15
304.56628,315.15
322.6835,567.15
309.6283,429.15
316.20905,469.15
306.0522,387.15
319.76422,479.15
300.95465,192.15
315.50153,388.15
316.93475,415.15
308.50677,385.15
301.1128,357.15
307.0307,274.45
302.51398,360.15
304.6429,335.15
299.18704,429.15
307.09888,360.15
302.32666,335.15
311.01343,370.15
294.52155,317.15
294.76044,193.15
297.34113,313.15
309.42657,476.15
301.5897,378.15
305.37915,393.15
331.66446,371.15
316.54135,392.15
310.7681,376.65
301.62534,455.15
309.432,237.55
314.9411,452.15
329.36792,333.15
312.17456,569.15
301.93964,315.65
318.10828,463.15
296.5426,224.15
305.4303,299.15
299.23303,372.15
323.56702,501.15
306.86578,516.15
321.38235,403.15
331.776,458.15
299.822,268.15
307.68243,421.15
300.46793,437.15
299.0869,476.15
311.86957,326.15
306.9511,313.15
329.89255,443.15
322.62027,356.65
306.14026,436.15
297.27274,295.15
300.0404,446.15
305.16876,312.65
316.6563,381.15
307.91858,342.15
319.09293,536.15
311.53632,498.15
304.76035,490.15
314.96185,455.15
315.09857,469.15
310.9707,387.15
318.66983,476.15
319.59924,428.15
314.00104,443.15
300.26483,280.65
304.19205,213.15
307.01547,304.15
303.3849,575.15
314.39648,418.15
298.14932,250.15
301.51266,370.15
301.34433,298.15
326.39948,416.15
298.10052,212.15
319.09088,312.15
298.38562,376.15
322.11423,345.65
312.9268,349.65
306.32224,403.15
325.25797,515.15
310.98724,403.15
314.0126,354.15
308.5776,447.15
315.00684,393.15
293.51355,501.15
311.85852,478.15
315.4161,425.15
313.0466,439.15
323.35614,397.15
320.9458,275.35
304.28433,345.15
314.0813,422.15
304.97607,528.15
303.67828,409.15
328.7455,422.15
306.70374,432.15
320.7598,344.15
320.92914,567.15
300.6037,443.15
303.6695,498.15
311.003,374.15
325.58807,355.65
310.45102,450.15
299.63007,496.15
319.13184,372.65
303.66806,367.15
294.08148,483.15
299.80798,414.15
307.69537,498.15
311.32675,445.15
310.8204,397.15
303.61444,416.15
300.20584,329.15
318.07806,332.15
315.64035,379.15
315.38187,228.15
314.60556,393.15
315.66107,331.15
306.39047,454.65
312.19794,521.15
302.23178,391.15
303.80212,177.15
298.2353,306.65
311.23895,305.15
311.751,338.15
317.09735,445.15
305.5308,372.65
297.84985,223.15
327.35507,492.15
312.0544,373.15
316.81442,380.15
314.1651,366.15
308.75772,349.65
303.18408,494.65
308.4917,359.15
302.86432,505.15
296.38177,302.15
304.74966,290.65
294.20914,172.15
319.8987,433.15
319.66724,409.15
325.2904,510.15
312.6336,449.15
305.8219,413.15
325.9241,392.65
294.1978,371.65
313.67096,480.15
297.32898,371.65
306.8805,418.65
325.55164,393.15
311.68585,337.65
301.89603,379.15
309.07462,388.15
320.15836,481.15
296.9622,352.15
315.91437,307.15
311.35068,304.15
309.4132,387.15
313.73865,412.15
295.34143,213.15
317.7565,364.15
310.89954,399.15
309.34918,387.15
318.54965,452.15
315.32755,410.15
299.20718,518.15
312.05896,453.15
310.5432,332.15
299.092,341.15
310.47516,434.15
300.83328,319.15
313.33066,383.0
301.3927,311.15
307.50183,399.15
324.46307,509.15
327.7469,357.35
312.5556,508.15
312.8841,507.15
317.85803,413.15
306.83807,368.45
301.16245,475.15
297.85388,150.15
291.8273,319.15
307.70813,383.15
291.7506,164.15
305.94128,328.15
297.70654,283.15
305.70087,350.15
301.21643,350.15
310.42773,417.15
306.34918,365.65
309.54755,324.15
300.54584,483.15
305.1545,409.15
329.7567,382.15
305.16483,429.15
301.64276,363.65
312.847,423.15
300.34344,345.15
305.18658,506.15
305.97516,456.15
324.5362,367.15
296.646,386.15
318.87152,467.15
300.8862,418.65
328.4994,347.15
304.2293,381.15
321.2642,505.15
303.26175,337.15
296.60602,344.65
302.79865,375.15
301.53528,362.15
311.23914,472.15
317.18903,320.15
317.7087,324.15
303.6664,305.15
313.5827,526.15
310.93173,349.65
318.80417,378.15
325.3621,343.65
307.59445,573.15
300.052,505.15
319.72614,482.15
302.48892,466.15
305.8167,399.15
299.091,401.15
306.44815,377.15
301.62186,328.15
339.085,448.15
304.8662,414.15
311.35565,367.15
312.96442,496.15
319.31906,508.15
309.95883,424.15
324.31064,351.15
315.28143,508.15
301.6323,360.15
299.121,482.15
320.55908,517.15
298.85767,322.15
311.4344,373.15
304.1641,511.15
299.66385,268.15
305.48642,395.15
307.55396,305.15
308.1774,427.15
309.96472,435.15
311.79364,355.15
303.51843,397.15
319.0902,314.15
308.54895,435.15
305.36694,362.65
303.31818,389.15
307.55347,214.15
317.0581,457.15
305.72864,365.15
295.81595,367.15
300.96512,472.65
312.17575,392.15
319.21677,633.15
318.96075,505.15
303.04742,412.15
319.11792,325.65
310.4765,378.15
313.9414,573.15
297.9758,438.15
297.23517,545.15
319.62787,354.15
308.73618,466.15
300.22366,333.15
300.2594,305.65
322.80267,459.15
304.22778,528.15
304.89465,321.65
299.65204,355.35
312.083,429.15
323.87103,455.15
321.06317,370.15
322.06015,429.15
305.23135,370.15
302.7109,432.15
317.44067,364.15
322.03638,463.15
310.08163,420.15
304.9051,334.15
301.5091,568.15
311.09872,446.15
301.25842,407.15
325.07465,303.15
299.4042,387.15
319.5116,454.15
318.42737,195.15
298.01624,406.15
297.9957,385.15
311.67487,355.15
302.438,485.15
298.5107,328.65
304.0341,467.15
295.10785,441.15
316.97464,408.15
323.1842,431.15
308.5262,410.15
305.96158,479.15
312.67264,424.15
306.74597,383.15
301.24268,543.15
307.46924,431.15
321.7142,334.15
316.85522,421.15
303.74463,355.95
287.13806,370.65
285.44925,299.15
316.63248,417.15
311.15045,423.15
311.4726,308.15
323.62366,453.15
298.16708,376.65
315.0528,427.15
327.73032,633.15
301.06158,327.65
308.5739,368.15
308.0367,484.15
315.81116,421.15
310.61884,503.15
313.5705,327.65
295.17047,250.65
293.82257,225.15
304.98984,466.15
305.0394,452.65
312.02155,482.65
306.33557,350.15
313.32388,385.15
310.07318,428.15
335.22803,428.15
306.26947,405.15
304.635,487.15
298.08353,342.15
319.43484,539.15
312.24234,429.15
308.5392,350.15
302.99347,278.65
308.29382,327.15
300.13272,375.15
322.44894,326.15
305.21436,456.65
302.37012,466.15
307.09546,307.15
319.1001,485.15
300.90958,348.15
300.40933,423.15
307.2946,272.05
319.0923,338.65
303.31363,273.15
312.028,354.15
311.8769,437.15
310.2209,454.15
317.323,447.15
316.1449,386.65
302.03888,396.15
321.67072,484.15
308.0213,351.15
308.34885,451.15
328.00772,480.15
306.48825,543.15
302.9493,317.15
298.4085,340.15
290.78967,217.15
306.92358,213.15
307.6127,451.15
337.4302,596.15
323.8563,529.15
307.01215,548.15
302.56458,361.65
298.42377,325.35
322.3529,415.65
301.88715,385.15
318.85632,401.15
326.19305,523.15
309.45435,501.15
309.56186,357.15
299.1673,311.15
299.12552,344.0
295.3754,403.15
307.26257,439.15
312.8628,385.15
320.99728,449.15
291.1401,289.15
300.3491,275.15
292.73166,300.65
312.78186,367.15
294.77325,382.15
311.41635,343.15
322.8849,521.15
323.1469,381.15
320.98102,390.15
315.1665,348.9
328.10938,460.65
314.15875,407.15
307.63654,373.15
298.40317,394.15
307.20865,393.15
302.38605,556.15
311.9447,467.15
306.4252,481.15
306.58664,431.15
305.7043,388.15
307.70493,372.25
305.04535,346.15
298.41464,425.15
315.18747,401.15
315.5194,446.15
316.4367,352.15
319.10202,306.15
317.52393,401.15
305.30908,195.25
325.3774,386.15
313.0573,376.65
329.95563,533.15
307.63998,487.15
312.10022,473.15
304.31097,341.15
322.686,530.15
322.34692,379.15
301.87372,292.15
330.48016,633.15
310.121,406.15
302.80176,460.0
308.71686,531.15
318.44617,415.15
319.70447,365.65
306.94067,263.15
318.20386,457.15
308.77472,388.15
324.4885,478.15
295.4017,287.65
310.25192,416.15
323.49872,472.65
301.94946,168.15
301.80475,346.15
316.9358,442.15
296.9607,273.65
318.75262,498.15
315.35504,517.15
316.70572,427.15
313.22778,421.15
322.0553,519.15
317.84393,409.15
308.38043,584.15
320.35788,291.15
313.6167,323.15
307.96347,488.15
304.43896,364.65
320.27206,423.15
312.4764,359.15
297.9265,274.15
310.44803,421.15
325.45276,528.15
319.4125,428.15
297.13947,226.15
297.87125,353.15
299.24744,261.15
307.72467,327.15
326.41785,353.15
296.50458,317.65
326.3037,308.15
332.4091,206.15
316.01196,440.15
314.31915,492.15
333.9402,511.15
306.00696,550.15
308.16254,338.65
314.07526,372.65
310.72607,478.15
302.02136,431.15
306.4173,587.15
301.7477,403.15
312.72693,318.65
300.00635,150.15
292.23755,607.15
314.40665,394.65
316.9073,453.15
316.30484,503.15
303.10147,384.15
299.48785,483.15
316.45337,306.15
308.9374,428.15
302.79147,521.15
314.09372,466.15
297.72827,294.15
305.90454,423.15
324.08228,356.65
304.18506,453.15
333.9481,499.15
300.94632,455.15
329.36688,478.15
309.3863,385.15
320.2305,393.15
315.94974,568.15
297.55057,310.15
307.74063,350.65
310.4269,463.15
320.81146,392.15
319.64328,301.65
316.08917,336.15
325.31912,435.15
299.54947,325.15
315.50748,374.15
308.66473,504.15
306.3985,352.45
293.48688,361.15
305.83337,485.15
317.0251,215.15
327.02057,375.15
302.6551,329.15
301.65097,263.15
305.15448,448.15
302.7082,392.65
302.3189,346.65
308.61035,351.15
311.4705,425.15
311.63174,473.15
324.73877,457.15
309.67444,339.15
304.13144,421.0
314.60995,418.15
288.1465,333.15
309.12167,433.15
306.3054,324.15
316.01096,358.65
328.57513,402.15
312.91916,497.15
314.466,362.65
312.33597,456.65
314.04163,403.15
311.2671,384.15
293.2842,300.15
307.3639,341.65
299.00912,439.15
311.83075,372.15
309.86127,374.15
294.95163,351.15
299.07587,185.45
313.08813,468.15
309.84317,407.15
300.41528,363.15
323.6876,449.15
290.05975,385.15
307.67188,195.15
318.81235,505.15
312.1413,465.15
312.40878,425.15
300.21362,333.15
293.73218,418.15
316.73923,473.15
300.66147,308.65
315.6691,358.15
305.08798,498.15
311.86728,368.15
310.61304,453.15
316.18573,324.15
302.1843,389.15
289.40204,405.15
316.00293,504.15
316.59894,339.65
311.9465,383.15
314.3056,461.15
311.98206,353.15
326.1951,567.15
319.0882,402.15
303.8008,361.15
304.67163,353.15
329.05585,444.15
301.41193,349.15
307.93524,314.15
303.91135,336.65
298.41632,360.15
304.4944,331.15
323.12613,414.15
310.04306,397.15
319.0421,367.65
299.9263,351.65
312.93567,203.15
308.14044,387.0
292.88107,338.15
324.76715,435.15
311.2971,368.65
327.57593,355.65
317.8382,357.65
314.28674,348.15
287.95993,264.15
304.2911,313.15
319.47974,497.15
320.77548,483.15
307.63605,359.15
305.76944,430.15
294.5161,172.15
318.70975,414.15
321.80988,439.15
306.18604,434.15
302.6025,433.15
305.53198,323.15
302.1617,381.65
304.63245,257.45
318.57947,373.15
300.66678,334.15
299.3823,493.15
296.82156,320.65
305.1768,478.15
320.43103,493.15
323.15167,390.15
306.67905,360.15
313.0112,340.65
310.25522,349.15
292.10388,359.15
298.72452,298.15
310.5741,415.15
314.53806,439.15
303.07935,452.65
309.93408,466.65
310.1862,307.15
306.6855,344.65
320.33246,485.15
303.30438,284.65
312.8952,312.65
308.1459,393.15
302.16687,431.15
321.68652,400.65
308.06714,454.15
306.63562,481.15
308.26587,436.15
316.9848,478.15
325.3828,463.15
324.00497,529.15
315.6353,355.15
317.1086,447.15
317.21207,382.15
315.76263,350.15
299.546,318.15
309.59738,396.65
308.07925,429.15
306.88046,487.15
301.3407,320.65
307.52228,392.15
314.14426,349.15
300.19568,451.15
332.46426,471.15
323.20425,358.15
312.14496,324.65
302.69748,323.65
310.27063,414.15
313.2343,346.65
304.30298,435.15
300.42252,539.15
305.8741,208.15
318.77054,572.15
312.17126,360.15
326.0585,464.15
328.20297,366.15
318.58807,423.15
316.1812,458.15
306.76147,633.15
305.81897,358.15
321.83945,405.15
313.43375,579.15
302.96872,545.15
293.43967,190.15
317.72302,544.15
301.06296,334.15
297.3781,381.15
309.74,409.15
312.06354,475.15
315.3729,360.15
322.33557,384.15
304.28146,193.15
308.13132,317.15
308.62088,522.15
319.0821,318.65
317.15988,312.65
331.45526,391.15
307.47488,472.65
321.36023,349.15
295.20767,249.15
301.07272,365.15
301.58987,310.15
312.16754,474.15
315.1283,494.65
285.7552,393.15
322.7309,369.65
309.74115,405.15
295.52588,246.35
307.93,333.65
300.38858,368.15
323.8321,476.15
305.96457,301.45
299.61002,321.15
299.92224,292.15
305.7783,346.15
310.11115,373.15
311.4688,345.15
305.92657,322.65
316.8998,365.15
315.47882,473.15
294.76556,347.15
309.89868,420.65
299.96564,519.15
310.60428,327.65
303.14804,435.15
304.9975,424.15
309.71063,451.15
315.71783,341.15
299.49408,248.15
313.0597,324.65
321.38022,313.15
314.0855,481.15
324.79153,364.15
310.24954,399.15
295.87216,367.65
328.31235,401.15
314.60443,362.15
322.92126,633.15
302.50845,315.15
313.16306,499.15
289.83606,138.15
314.59195,333.65
323.2727,366.15
306.74017,429.15
305.70352,501.15
319.18872,501.15
322.75684,309.15
312.6088,321.65
323.38556,400.15
304.18942,309.15
316.91953,379.15
311.1172,414.15
305.64893,437.15
304.69852,337.65
304.69403,388.15
302.5497,376.15
315.83405,261.15
306.87338,454.0
313.59573,362.95
314.21606,518.15
300.89905,445.15
293.84564,318.65
315.76642,551.15
316.05997,487.15
293.61923,446.15
302.16492,432.0
338.33478,621.15
310.39862,179.15
310.82532,340.15
319.09863,445.15
315.8894,496.15
307.33633,306.15
303.5002,302.15
307.9889,506.15
301.43613,419.15
314.52478,371.65
311.2243,439.15
311.4336,413.15
312.798,470.65
304.2924,354.15
304.08606,441.15
304.02463,479.15
301.07986,345.65
308.35794,453.15
311.82907,363.15
311.8254,338.65
296.17386,320.15
286.3273,298.15
319.70508,301.15
298.53265,337.15
306.55444,342.65
318.0637,353.15
316.36987,410.15
317.0039,380.15
303.6923,450.15
309.44177,274.15
309.10458,394.15
300.59036,289.95
302.37888,487.15
300.06784,333.15
313.3155,243.15
337.66797,569.15
324.7881,304.15
329.48608,515.15
301.38306,323.15
301.2594,335.65
310.69705,419.15
319.08844,535.15
307.02222,439.15
306.165,333.15
310.85828,409.15
319.93948,461.15
313.85034,423.15
305.91522,386.15
309.13702,374.15
309.12244,479.15
322.6828,503.15
314.40173,331.15
299.14624,339.15
321.12772,497.15
286.50354,476.15
317.8557,400.15
322.02014,301.15
305.53143,362.15
305.9299,471.15
311.18985,367.65
296.9047,447.15
314.3661,373.15
324.2862,539.15
296.00864,341.15
302.9064,325.15
318.89835,396.15
316.43506,425.15
314.3543,435.15
328.03098,495.15
325.8805,439.15
306.26736,338.15
300.24854,443.15
315.47092,462.15
316.89978,443.15
308.562,438.15
334.09784,355.15
312.53204,585.15
294.55695,215.15
318.22464,433.0
301.0746,395.15
308.4756,348.15
284.57047,190.55
307.2749,413.15
305.12946,416.15
323.14432,438.15
309.68542,405.15
320.70813,523.15
327.4826,498.65
309.82852,276.65
301.5193,509.15
307.96545,409.15
308.81042,320.65
306.15198,424.15
323.25177,497.15
311.41888,573.15
322.66815,469.15
302.02185,383.15
313.1798,412.15
331.12433,427.15
314.05838,304.65
326.31622,428.15
304.85822,611.15
322.4308,362.15
325.47235,361.35
307.7654,211.65
291.57178,155.15
312.828,456.15
302.79465,573.15
309.3202,289.15
311.1586,458.15
318.02673,433.15
306.26495,258.15
304.83264,228.15
323.16818,356.15
309.94147,339.15
307.0771,345.15
293.98233,327.65
309.73706,426.5
317.4132,428.15
300.99527,318.15
305.9478,306.65
305.08203,415.15
310.82318,346.15
306.85635,290.65
299.6764,348.15
303.2249,341.15
319.09082,314.15
297.1086,465.15
309.9285,391.15
305.95905,307.15
307.25375,360.15
326.55032,413.15
301.488,223.15
307.70078,298.15
292.0949,464.65
322.57825,501.15
307.43042,372.15
310.5915,203.15
330.7036,483.15
318.2194,460.15
307.5556,471.15
301.98883,347.15
320.79272,475.15
300.78348,183.15
325.19745,416.15
313.57144,507.15
288.40985,457.15
309.0931,419.15
303.08414,396.15
315.56827,228.85
298.84268,359.65
298.71585,231.15
313.12073,366.15
307.04846,316.65
334.1824,438.15
309.79907,540.15
297.81784,538.15
317.55682,405.15
310.68973,486.15
294.45215,357.15
315.38727,302.65
305.4462,466.15
308.92526,430.15
331.92877,492.15
299.2079,423.15
306.06827,527.15
297.1253,368.65
315.10556,395.15
293.5489,163.15
288.15387,352.15
297.29007,440.15
310.92136,317.65
297.11853,117.15
305.65143,430.15
308.07483,469.15
304.15027,398.15
325.7929,461.15
303.5076,439.15
305.03024,379.15
304.1235,313.15
312.60635,271.45
306.41754,382.15
311.63135,380.15
321.04138,486.15
312.69092,428.15
312.28625,417.15
320.05792,417.15
310.4043,327.65
303.9719,361.65
312.67108,407.15
310.7856,356.65
309.0822,377.15
309.7135,364.15
304.68756,371.65
307.58954,378.15
308.44992,208.15
304.72018,483.15
307.2042,374.15
315.44263,492.15
308.50354,294.15
308.42938,417.15
306.8013,339.15
313.73047,457.15
307.1206,330.15
328.03796,571.15
310.3269,399.15
319.3643,468.15
313.01447,506.15
324.341,393.15
303.6533,306.65
306.70804,378.15
307.66327,308.15
300.22733,390.15
323.63486,507.15
324.32318,469.15
306.7157,204.15
322.5916,477.15
317.82745,473.15
320.66705,506.15
304.98795,388.15
294.3956,247.15
295.04935,312.15
296.6456,333.15
310.18195,243.15
319.24872,384.65
291.2647,219.15
312.66855,403.15
318.61322,325.65
316.28473,329.15
326.33224,563.15
298.04767,184.15
302.12808,411.15
306.82108,446.15
300.82666,477.15
325.38068,523.15
313.82568,563.15
300.1995,421.15
308.58807,512.65
294.59033,583.15
310.43842,356.65
311.08737,373.15
310.87036,469.15
319.08875,341.15
294.92184,236.15
305.7096,353.15
298.49524,401.15
306.53052,461.15
300.69244,389.15
304.0586,360.15
306.93692,411.15
314.31332,308.15
318.00446,455.15
311.4944,431.15
310.19156,421.15
316.23102,505.15
307.99524,395.15
330.84338,525.15
301.67154,288.15
320.45386,473.15
307.26367,459.15
330.79117,508.15
310.1007,583.15
302.08203,536.15
315.48175,472.15
308.2412,397.15
303.61017,399.15
326.10822,447.15
306.87244,238.15
319.0939,361.15
292.7767,353.15
316.88525,307.15
309.10355,467.15
315.45755,488.15
312.8385,325.65
294.12067,337.15
319.1731,345.65
331.635,470.15
304.41174,391.15
315.5416,331.15
305.23175,329.35
299.78867,258.15
302.53806,304.15
308.72232,405.15
310.25946,451.15
303.42813,269.15
302.2812,220.85
325.72128,399.15
323.37207,596.15
320.10245,489.15
301.1517,255.15
317.05313,429.15
303.14066,442.15
306.22476,481.15
297.844,268.15
311.14832,406.15
301.66245,372.95
315.5005,513.15
305.4894,376.15
311.88037,343.15
307.8882,529.15
291.15952,498.15
308.86105,364.15
310.79596,404.15
294.36694,329.15
297.94708,309.15
324.25183,508.15
315.07812,415.15
303.40222,351.65
312.54242,428.15
321.9411,420.15
318.5741,378.65
319.45795,440.65
308.48853,482.65
318.52063,429.15
306.7361,339.15
315.65466,324.95
293.34607,284.35
318.54266,559.15
312.26202,501.15
325.7556,552.15
310.1611,370.15
295.3437,503.15
311.6565,267.15
315.1178,490.65
308.96423,417.15
313.0474,374.15
308.25488,385.15
314.0518,411.15
304.38104,271.15
309.81305,330.15
305.96027,398.15
322.5776,429.15
312.99658,399.15
306.2658,294.15
312.0288,571.15
320.12262,397.15
305.28043,347.15
314.8739,411.15
307.45013,437.15
303.37347,263.15
309.3377,548.15
318.22577,416.15
314.6187,319.15
318.43768,320.65
311.35675,373.15
303.3596,257.65
297.14328,308.65
317.79535,441.15
303.85992,323.65
301.98273,302.15
300.10437,573.15
299.66705,425.15
310.13156,400.15
320.40256,492.15
324.7167,357.15
311.08224,381.15
299.69522,451.15
317.0011,430.15
302.27435,400.15
312.47794,467.15
319.5605,504.15
313.43628,340.65
322.77414,535.15
319.53958,513.15
327.75977,527.15
306.4223,322.15
309.18753,553.15
298.85712,302.65
314.55762,504.15
326.7749,468.15
301.6331,434.15
320.6245,513.15
299.78717,395.15
314.32666,414.15
303.07452,392.15
317.4383,485.15
313.4759,412.15
320.89996,422.15
295.97095,288.15
311.31415,322.65
305.45685,340.15
308.66,428.15
320.33002,573.15
310.49136,344.15
289.78244,212.15
314.88605,359.15
299.5562,469.15
289.93304,325.65
299.5788,253.15
