output,target
372.89096,501.15
372.57852,429.15
373.32123,489.15
372.21262,360.65
392.44495,625.15
365.3414,323.65
369.64856,405.15
377.65576,381.15
357.08044,308.35
384.04276,422.15
363.9529,496.15
361.00092,346.15
386.61264,495.15
355.1417,423.15
362.96512,282.15
376.40015,423.15
372.1918,424.15
350.20636,313.15
365.32346,356.15
363.04144,273.65
370.2979,428.15
378.08728,288.15
361.87122,483.15
373.3341,383.15
366.87128,563.15
366.62952,344.15
369.13342,488.15
354.3395,233.15
364.6959,309.15
371.4293,404.15
362.1353,341.15
370.085,377.15
369.66107,411.15
370.17636,451.65
368.73468,431.15
377.6299,337.65
362.5122,325.15
369.4441,356.15
369.66116,388.15
379.75513,405.15
369.04376,424.15
382.28256,416.15
372.62546,450.15
373.98532,342.15
371.17462,460.15
367.39178,327.15
368.33984,423.15
356.9092,429.15
361.48517,338.65
363.63977,353.15
354.08804,475.15
369.95587,379.15
359.95404,573.15
365.45267,373.15
368.2569,365.15
381.46307,386.15
349.79486,468.15
359.6707,279.25
365.52786,373.15
357.27676,430.15
373.56772,507.15
372.62445,457.15
371.35672,524.15
349.9648,264.15
374.78912,397.15
367.03397,565.65
379.38663,347.15
373.40445,415.15
372.5612,379.15
364.86597,438.15
376.31683,403.15
358.1541,406.15
372.1342,433.15
379.69992,423.15
361.18396,368.15
369.54706,461.15
383.00494,458.15
375.44986,431.15
372.90652,411.15
353.79697,327.15
370.16092,241.15
381.6902,413.15
389.62527,590.15
359.57648,302.15
367.11087,568.15
369.77417,523.15
379.01752,388.15
371.1834,479.87
365.56064,443.15
358.59842,365.15
373.63525,266.35
369.92825,243.15
358.59036,364.65
360.70688,288.15
394.34647,505.15
375.2828,344.65
371.57257,506.15
377.66983,548.15
382.80338,492.15
352.5064,181.45
370.68375,572.15
375.54742,484.15
365.43887,319.65
371.4724,348.15
378.41388,306.15
382.4971,764.15
384.52988,385.15
356.61694,370.15
373.8089,382.15
353.71808,268.15
368.7882,366.15
360.32526,316.65
373.07297,283.15
355.7243,493.15
371.0237,299.15
377.44174,337.75
365.9155,367.65
374.58505,399.15
368.17273,367.15
368.2697,258.15
374.31146,404.15
373.21622,361.65
368.0262,252.15
367.998,394.15
379.39618,331.15
372.33316,224.85
375.5499,395.15
377.07474,362.15
370.8478,402.15
373.2573,431.15
361.25543,498.15
364.5585,228.15
375.0317,307.15
363.52145,307.15
372.85822,573.15
375.30768,433.15
388.44055,437.15
373.9857,287.65
376.1345,331.15
367.4325,406.15
362.44815,339.15
369.9464,317.25
348.18463,343.15
373.86996,313.15
362.94467,403.15
346.66843,327.15
370.2346,331.15
370.58478,389.15
352.261,352.15
365.17212,345.15
357.07214,339.15
386.50754,549.15
369.4704,375.15
349.3971,435.15
365.28046,208.15
370.72992,248.65
373.54547,389.15
355.738,305.15
363.86105,450.15
374.76294,345.15
348.7146,230.25
365.00208,318.65
357.5074,309.65
358.5556,437.15
369.2239,466.15
377.98157,475.15
361.1939,521.15
375.14066,429.15
365.9417,469.15
368.362,341.35
368.00494,361.65
375.11685,381.15
372.67676,286.15
374.1388,539.15
373.34213,380.15
376.34406,470.15
385.1261,483.15
371.8225,468.15
374.26056,429.15
374.9707,421.15
379.9263,374.15
372.1149,523.15
375.08084,497.15
365.3337,338.15
367.8223,307.15
371.06876,413.15
373.58493,447.15
367.26053,173.15
377.64044,480.15
372.48328,521.15
377.36966,492.15
381.59534,407.15
363.405,345.15
366.4731,334.15
377.15585,416.15
382.36465,393.15
369.04504,443.15
369.86005,307.15
371.07352,555.15
387.34756,206.15
368.79907,524.15
364.60873,351.15
365.27658,494.15
360.68103,338.15
365.54218,404.15
380.556,375.15
367.79428,163.15
363.88583,394.15
376.10742,413.15
366.8566,341.15
355.7323,375.15
367.5898,371.15
351.54944,281.65
366.49567,334.15
363.45767,362.65
388.06436,513.15
376.3128,469.15
351.5301,488.15
366.94995,473.15
382.46802,518.15
371.2725,302.15
368.3984,377.15
378.08542,469.15
376.60657,349.65
372.36768,369.65
368.7449,335.15
373.7088,388.15
380.2475,396.15
374.88947,486.15
374.14575,498.15
381.8008,479.15
367.27002,284.35
379.99554,377.15
375.2848,342.15
362.30368,213.15
368.4624,275.65
370.09604,492.15
372.79825,355.15
369.94092,341.65
375.62463,401.15
355.60248,318.65
375.15344,380.15
372.1998,366.15
379.4702,359.15
376.19992,487.15
365.0365,334.15
367.97598,457.15
352.5089,399.15
359.64362,420.15
371.72308,511.15
367.36758,291.15
367.33102,375.15
362.47574,322.15
362.1596,430.15
372.80048,433.15
375.71323,497.15
368.50546,402.15
368.0453,333.65
364.21262,533.15
362.4282,321.65
382.24725,489.15
376.80353,534.15
366.56958,459.15
366.6754,476.15
365.1131,443.15
364.72293,504.15
372.23926,311.15
374.89218,439.15
371.19843,438.15
368.35266,371.15
378.46948,523.15
370.90405,403.15
364.05865,442.15
368.94482,424.15
370.6549,392.15
369.3969,387.7
369.2727,408.15
371.64005,487.15
368.73627,425.15
367.43237,280.15
375.1752,322.15
375.89313,480.15
368.57187,452.65
374.27936,413.15
380.40073,479.15
376.3302,356.15
368.2604,495.15
371.11548,567.15
378.10956,446.15
378.5781,377.15
364.1715,568.15
371.2324,414.15
389.90625,523.15
349.91336,457.15
375.58585,219.15
369.3592,326.15
372.1631,215.15
373.65308,449.15
360.1615,387.15
360.26044,406.15
357.8545,385.15
372.51984,453.15
372.03214,467.15
371.45084,517.15
375.41263,298.15
377.5407,530.15
355.85907,203.15
369.0811,357.15
371.95084,401.15
370.59818,329.15
374.38797,407.15
355.55154,382.15
361.77094,347.15
365.0031,238.15
368.18112,351.15
384.5808,451.15
387.87024,463.15
393.55563,495.15
364.92456,384.15
368.273,237.55
373.62268,405.15
372.9056,331.15
345.79678,464.15
372.3869,422.15
375.99527,276.15
366.3672,379.15
377.12552,311.15
357.80304,236.65
378.5817,417.15
373.56778,364.15
383.60434,457.15
382.0612,435.15
360.63638,505.15
363.41956,337.15
352.27295,543.15
363.7541,397.15
379.22186,353.15
355.17935,357.15
363.8452,447.15
354.58374,486.15
375.20895,559.15
367.35855,423.15
345.7624,377.15
364.58047,457.15
367.08975,341.15
358.4305,430.15
353.50992,412.5
381.03543,473.15
352.03632,318.65
376.3211,485.15
375.8628,438.15
353.64633,328.65
370.6954,200.55
369.7208,573.15
366.64355,369.65
374.00223,460.15
377.66653,435.15
370.44858,377.15
374.86288,443.15
371.80136,233.15
360.8719,321.65
388.48166,542.15
377.64267,403.15
363.84192,409.15
370.3539,420.15
389.38495,458.15
372.1762,236.15
374.67517,354.15
356.63437,318.15
372.61212,567.15
367.0135,359.15
371.91467,485.65
382.43195,433.15
362.36557,501.5
369.32764,363.15
372.954,722.15
387.96924,603.15
375.96594,445.0
373.56342,485.15
378.31467,340.65
377.65234,395.15
367.14087,394.15
368.53452,497.15
379.13892,426.15
368.10913,307.15
360.39777,473.15
375.4378,354.15
374.17825,458.15
375.71548,312.15
368.95746,226.15
374.5861,373.15
365.39862,367.65
374.49518,515.15
363.06647,349.15
374.4799,415.15
378.419,365.15
347.96036,361.15
378.58878,398.65
370.55792,456.15
384.3479,355.15
361.27206,355.95
371.67004,306.15
371.59665,543.15
368.16144,372.65
377.38422,339.15
364.00143,402.15
371.24817,391.15
372.7145,527.15
374.6691,477.15
383.4746,396.15
331.72577,662.15
366.01093,446.15
368.53482,413.15
373.2114,318.15
367.81116,490.15
379.9113,530.15
373.43387,425.15
371.37,324.15
366.90082,458.15
368.80286,467.15
350.9998,340.15
367.646,394.15
373.9614,585.15
374.7073,491.15
348.61017,298.15
374.20593,374.15
373.69638,391.15
366.83633,424.15
375.06436,501.15
358.30005,334.15
373.41226,384.15
378.87335,464.15
375.95865,447.15
376.4601,389.15
377.51938,434.15
375.41858,364.15
362.6294,341.15
373.35974,373.15
369.01553,397.15
379.00577,485.15
353.1286,501.15
364.00958,517.15
378.35938,385.15
358.94556,330.15
361.9235,367.65
364.69568,485.15
367.47617,407.15
378.0938,395.15
371.55368,376.15
374.35794,384.15
373.32703,383.15
373.89307,346.15
374.49,419.15
361.58865,340.15
391.70132,391.15
383.83936,368.15
374.00967,477.15
370.10342,349.15
374.92154,409.15
367.51825,435.15
375.98602,425.15
364.75537,442.15
366.35062,370.15
365.26456,633.15
368.85098,359.15
364.24493,455.15
375.2436,479.15
366.9845,398.15
359.67178,453.15
376.4818,463.15
366.72406,482.15
368.5983,485.15
381.4714,568.15
364.7792,490.65
374.58658,425.15
375.30402,298.15
374.48956,262.15
349.37665,329.15
367.4412,357.65
375.9715,457.15
371.48465,381.15
383.84827,443.15
350.07693,300.15
353.36884,320.15
382.19177,519.15
365.53152,375.15
368.15927,454.15
367.12384,274.45
372.31607,403.15
375.577,413.15
369.04236,502.15
362.3733,352.65
369.72607,439.15
366.21796,334.15
372.90494,363.65
369.2887,259.15
375.83447,399.15
370.3222,216.05
361.29703,396.65
374.69406,344.65
370.4312,406.15
366.428,409.15
368.67255,487.15
369.6605,328.15
374.58804,438.15
369.8572,423.15
364.06943,278.05
377.5992,437.15
377.20892,411.15
379.66647,469.15
369.6358,403.15
372.81577,354.15
369.48944,323.65
371.32578,424.15
365.15518,421.15
375.44406,395.15
375.70996,351.15
372.13397,328.65
371.78806,419.15
358.15817,294.15
371.36072,378.0
357.31198,308.65
367.14685,374.15
347.26974,342.15
366.6008,344.15
366.63644,242.25
387.3884,436.15
354.6926,340.15
370.8222,553.15
362.54037,384.15
375.30646,475.15
360.177,483.15
363.84552,299.15
372.2017,313.65
354.33386,327.65
385.87515,378.15
384.3823,443.15
360.46994,383.15
356.42688,351.65
367.2107,188.15
375.2954,430.15
363.1362,479.15
372.15903,406.15
360.79514,213.15
366.9313,351.15
374.55777,380.15
353.8438,357.15
361.9867,332.15
364.9184,513.15
366.90045,331.65
346.62717,317.15
356.52707,377.15
370.01636,588.15
366.21,517.15
360.2749,358.15
367.90384,397.15
364.34506,289.55
360.87332,376.15
372.65353,353.15
369.97427,441.15
364.53262,360.65
376.02283,203.15
385.90112,506.15
367.34616,466.15
357.49774,375.15
372.564,338.65
375.77625,444.15
363.8919,394.65
373.61142,417.15
372.2195,416.15
362.89343,482.65
367.72116,452.65
355.2172,384.15
376.60312,165.15
370.23035,271.15
361.0312,337.65
348.90808,374.15
384.6484,429.15
358.24808,308.15
372.66364,321.65
364.43,372.95
368.94492,277.15
363.88635,203.15
371.3397,205.65
378.4259,431.15
356.59525,482.65
367.57013,341.15
379.9508,389.15
362.2637,344.65
370.40845,401.15
366.89795,377.15
372.88147,346.65
359.47897,338.15
377.3653,372.15
368.61755,400.15
366.45648,391.15
369.30627,286.65
368.37436,480.15
366.57358,412.15
365.52798,422.15
368.45142,435.15
369.87607,370.15
374.16864,479.15
368.10135,328.15
366.06113,373.15
355.18756,455.15
366.18704,295.65
375.81735,437.15
369.82953,263.15
351.4985,283.15
375.26718,351.15
366.7957,382.15
352.2167,280.65
375.3718,391.15
367.66315,302.15
360.09344,607.15
371.9137,634.15
373.61652,465.15
362.91776,466.15
364.98755,521.15
371.96545,367.15
362.3704,303.15
371.58008,349.35
368.58932,443.15
378.3088,511.15
368.5789,402.15
376.2278,428.15
373.56876,425.15
341.62634,185.45
353.22525,223.15
376.29706,574.65
368.63358,509.15
373.53403,301.15
371.66165,493.15
377.68707,456.15
378.82214,439.15
361.9846,287.15
368.14075,475.15
367.03412,267.15
371.2718,377.15
371.78976,501.15
353.76663,258.15
374.195,291.15
369.71005,263.15
373.66785,540.65
363.30295,338.15
353.22397,548.15
357.05994,308.65
369.2865,563.15
379.7263,419.15
366.29797,321.15
378.25183,416.15
367.76865,385.15
372.39133,402.65
366.44656,339.65
372.98834,350.15
358.5112,235.15
373.56497,392.15
377.3106,274.15
362.40936,315.15
373.5194,400.15
353.22577,312.15
375.8613,481.15
395.17307,539.15
367.94025,467.15
378.97696,557.15
371.11798,484.15
365.9385,419.15
366.6829,372.15
364.38986,513.15
374.12915,524.15
383.1231,508.15
364.58704,310.65
376.89786,453.15
372.33542,432.65
379.02112,333.9
352.97263,305.15
363.8307,481.15
364.17682,390.15
390.20602,653.15
354.22235,150.15
373.62704,392.15
363.56302,488.15
366.7184,368.15
381.79034,402.15
355.2724,356.15
373.83267,413.15
376.65012,528.15
366.62894,413.15
384.71344,441.15
378.71368,401.15
377.3679,391.15
376.7753,314.15
373.90555,345.15
376.04053,431.0
379.22772,536.15
364.34604,498.15
355.22604,328.15
368.97516,379.15
379.19928,416.15
383.93372,442.15
384.6331,431.15
368.9216,573.15
377.59097,479.15
375.03152,368.15
358.39282,427.15
374.7949,439.15
384.3128,355.65
361.69415,388.15
368.7119,305.15
364.3525,336.65
373.49808,452.15
368.3063,373.15
360.67545,362.65
365.9798,340.15
357.59073,371.15
377.55023,442.15
371.8338,541.0
370.663,290.65
361.3585,304.15
374.72104,405.15
359.9971,413.15
361.15588,526.15
374.73074,247.15
353.7739,328.15
382.0002,435.15
350.39105,305.15
352.99707,311.15
357.70178,468.15
372.5805,251.15
375.4721,338.15
374.882,406.15
351.75476,312.15
376.71024,190.15
373.23706,391.15
376.0263,463.15
392.32562,621.15
378.43756,495.15
376.5593,421.15
371.94034,433.15
354.89175,403.15
376.48398,465.15
370.45108,451.15
369.17978,345.65
368.81046,361.15
370.9745,422.15
361.25708,434.15
363.61844,420.15
366.25006,412.65
351.98553,340.65
378.476,548.15
374.38928,488.15
376.9407,337.15
368.67487,371.15
370.5391,389.15
370.70233,328.15
382.38898,369.15
374.05194,352.65
388.8828,471.15
374.11996,368.15
353.2769,294.15
354.47733,448.15
372.73007,517.15
372.04263,429.15
362.38608,505.15
374.86893,403.15
370.06418,333.65
367.37842,503.15
365.8737,467.15
353.26846,294.15
369.4588,374.15
378.05713,505.15
379.79974,309.65
364.25757,331.15
367.85306,305.15
371.92642,344.0
376.80014,402.15
375.26407,382.15
375.4516,536.15
356.40097,362.15
376.7889,408.15
365.53622,399.15
374.88428,344.15
374.27557,323.15
375.8724,558.15
377.14886,361.15
369.95663,573.15
362.64932,313.15
380.56775,461.15
373.93875,274.15
377.57812,451.15
345.66357,267.15
325.4596,536.15
368.25433,446.15
375.19446,403.15
372.6757,339.15
367.56696,284.15
369.69794,493.15
366.66705,429.15
364.20682,356.15
377.38153,439.15
372.35815,381.15
365.47348,452.65
377.17566,413.15
360.53757,466.15
376.5385,423.15
381.45038,431.15
354.8534,381.15
368.93085,284.65
369.90546,531.15
373.48923,380.15
370.1973,497.15
364.6219,321.15
370.65054,367.65
370.12314,403.15
378.16052,407.15
365.48038,314.15
376.414,327.65
368.43585,218.15
382.18103,430.15
368.27637,378.15
378.7012,468.15
349.86533,312.15
371.22153,316.15
382.62155,390.9
381.67514,400.15
372.99564,552.15
364.19348,434.15
376.05188,501.15
356.42456,283.15
369.94714,292.15
367.9297,477.15
374.19107,535.15
368.20886,573.15
373.494,554.15
372.36935,432.15
378.80212,475.15
371.98557,379.15
378.82544,325.65
368.7446,488.15
391.2086,549.15
376.787,473.15
366.29532,435.15
363.5551,301.65
376.79233,390.65
377.29138,386.15
375.39035,480.15
355.2998,344.65
374.42444,437.65
370.05444,376.65
373.29333,322.15
372.57355,485.15
370.86246,525.15
378.31784,363.15
373.6859,535.15
378.84503,453.15
385.7048,494.15
358.01416,364.15
377.96185,435.15
372.729,530.15
374.0644,372.65
365.96802,421.15
374.61346,499.15
362.20938,476.15
370.3881,379.15
374.30872,391.15
379.267,478.15
360.9643,318.65
374.01346,502.15
372.04846,345.15
359.05872,313.15
382.0836,361.65
371.6412,347.15
376.71106,447.15
363.07632,324.65
369.1138,427.15
357.4236,409.15
364.3374,378.15
366.2922,412.15
373.28784,429.15
366.38818,313.15
365.6714,413.15
387.8543,527.15
369.9022,447.15
364.857,358.65
358.68784,339.15
383.70248,371.15
363.1029,515.15
374.72263,428.15
369.0986,232.15
381.53345,513.15
374.66736,397.15
373.60287,451.15
371.25027,531.15
376.9882,433.0
368.74808,421.15
351.21075,333.15
364.8968,320.15
367.82065,301.45
369.57825,439.15
382.26678,395.15
370.29236,439.15
370.85178,344.15
362.04047,399.15
363.10663,319.15
375.3324,515.15
374.4304,579.15
373.39066,340.15
377.1468,433.15
360.94815,401.15
365.68475,364.65
368.72467,373.15
385.14047,569.15
377.13428,451.15
378.899,413.15
369.5277,320.65
374.58432,411.15
347.6179,235.65
371.05643,329.15
356.03607,361.15
385.40054,508.15
352.8176,339.15
366.4328,542.15
361.85226,288.15
366.36685,283.15
380.873,356.65
392.06708,499.15
368.24725,452.15
368.56345,570.15
377.51273,527.15
378.66,414.15
360.60773,350.15
375.7702,339.15
372.864,371.65
361.8209,331.65
368.7114,391.15
366.74487,363.15
360.5781,459.15
383.02417,484.65
374.97733,478.15
371.76132,267.65
345.45264,360.65
382.46448,385.15
373.20206,326.15
364.80707,337.15
364.6739,329.35
364.58002,335.15
371.45566,367.15
378.18222,337.15
380.38773,262.65
379.66418,487.15
376.5536,483.15
372.07278,483.15
366.7417,370.15
363.23154,422.15
354.53668,463.15
375.9412,376.15
380.65137,356.15
366.4077,347.15
370.24902,471.15
374.95987,509.15
371.26178,362.65
360.78308,314.15
374.51752,431.15
362.90063,418.15
373.01663,384.65
376.72443,475.15
359.57404,441.15
368.13898,456.15
377.16125,386.15
363.27792,506.15
368.16104,392.65
394.24734,553.15
370.62817,349.15
373.2991,571.15
374.70642,258.15
375.91724,336.15
370.3734,458.15
376.61328,485.15
369.61157,359.15
377.433,529.15
383.60223,402.15
363.07544,355.15
357.26596,429.15
375.27863,348.15
382.04532,463.15
374.74872,410.15
378.4781,537.15
368.47113,360.15
378.2161,423.15
352.20544,310.15
365.58603,442.0
362.25842,358.15
365.76706,494.65
363.08167,346.15
377.07428,230.35
370.53613,327.15
383.8588,573.15
376.17853,413.15
360.49915,393.15
361.64932,322.15
370.0365,377.15
387.78693,528.15
369.8324,415.15
380.29117,322.15
358.56067,399.15
373.02765,388.15
363.34152,368.15
363.86603,478.15
375.1086,521.15
355.21674,356.65
361.74844,371.65
376.38248,539.15
363.2955,194.15
380.99744,400.15
378.42245,325.15
380.44412,394.15
351.38077,387.15
362.682,336.15
384.99103,495.15
374.37314,573.15
371.51205,479.15
369.74292,357.15
372.7021,330.15
358.64764,498.15
