output,target
383.48016,429.15
391.41217,355.15
391.41217,423.15
391.41217,409.15
361.93826,226.15
391.41217,507.15
390.20038,378.65
391.41217,321.65
391.41217,512.65
391.41217,590.15
391.41217,301.15
386.76816,440.65
391.41217,452.15
368.2587,493.15
391.41217,399.15
391.41217,360.15
355.66766,376.65
391.41217,495.65
391.41217,457.15
391.41217,328.15
391.41217,306.65
391.36877,330.15
391.41217,549.15
391.41217,330.65
391.41217,408.15
372.55386,346.15
391.41217,448.15
391.41217,314.15
377.6967,245.15
364.8191,403.15
391.41217,380.65
391.41217,384.15
377.0946,324.95
390.82837,346.15
391.27457,343.15
383.7003,310.15
391.41217,371.15
376.77655,108.15
388.63898,375.15
391.41217,478.15
391.41217,419.15
391.41217,418.15
391.41217,321.15
381.87823,286.15
391.41217,331.15
391.41217,394.15
391.41217,233.15
382.3181,377.15
391.41217,309.65
390.32346,339.65
391.41217,457.15
381.3145,318.65
391.41217,279.65
391.41217,275.35
391.41217,539.15
391.41217,433.15
391.41217,363.5
366.49228,74.15
391.41217,375.15
388.14294,407.15
391.41217,423.15
391.41217,430.65
391.41217,406.15
391.41217,495.15
380.4362,429.15
382.8576,327.15
391.41217,391.15
388.04874,457.15
391.41217,193.15
391.41217,446.15
391.41217,453.15
363.7976,223.15
391.41217,618.15
373.95285,138.15
391.41217,448.15
376.74475,337.15
388.87677,428.15
385.6531,307.15
391.41217,458.15
391.41217,331.15
391.41217,369.65
391.41217,428.15
391.41217,232.15
391.41217,356.15
391.41217,274.15
391.41217,352.15
391.41217,419.15
391.41217,534.15
391.41217,493.15
390.6349,402.65
387.21997,371.65
391.41217,410.15
391.41217,372.15
387.40005,334.15
364.0092,515.15
391.36963,371.15
391.41217,354.15
385.3977,287.15
354.64935,335.15
391.41217,424.15
391.04205,343.15
391.41217,463.15
391.41217,504.15
390.88037,461.15
356.95898,268.15
391.41217,621.15
391.41217,517.15
391.41217,573.15
391.41217,451.65
391.41217,479.87
391.41217,543.15
391.41217,322.15
391.41217,402.15
389.85464,221.65
391.41217,432.65
391.41217,353.15
391.41217,411.15
391.41217,723.15
387.13608,304.15
391.41217,433.1
391.41217,435.15
391.41217,432.65
391.41217,399.15
385.56628,387.0
391.41217,444.15
391.41217,441.15
391.41217,389.15
391.41217,473.15
391.41217,402.15
391.41217,448.15
380.37552,355.15
391.41217,401.15
391.41217,506.15
377.24442,369.15
391.41217,365.15
391.41217,472.15
391.41217,578.15
384.67502,330.65
391.41217,343.15
368.02213,329.15
369.84775,531.15
386.77603,292.15
378.18185,172.15
391.41217,339.15
391.41217,471.15
353.72507,394.15
366.63004,258.15
391.41217,346.15
391.41217,495.15
391.41217,443.65
391.41217,391.15
380.01398,367.65
391.41217,353.15
391.1749,269.15
355.76642,309.65
385.80978,325.15
391.41217,354.15
391.41217,459.15
365.20206,485.15
391.41217,492.15
391.41217,513.15
363.32535,488.15
381.30984,487.15
389.05008,403.15
391.41217,479.15
391.41217,399.15
391.41217,406.15
391.41217,530.15
391.41217,306.15
391.41217,361.65
391.41217,448.15
375.70032,451.15
391.41217,428.15
391.41217,472.65
391.41217,266.35
391.41217,590.15
391.41217,511.15
391.41217,447.15
391.41217,443.15
390.93253,396.15
390.63635,336.65
372.96286,374.15
391.41217,495.15
391.41217,501.15
391.41217,441.15
391.41217,495.15
391.41217,445.15
391.41217,385.15
388.95218,351.65
391.36755,402.15
385.26114,527.15
354.78012,453.15
391.41217,428.15
383.9349,471.15
391.41217,322.15
391.41217,409.15
391.41217,454.0
391.41217,383.15
380.19763,455.15
380.19553,347.15
391.41217,480.15
367.30606,341.15
391.41217,329.95
391.41217,449.15
391.41217,473.15
391.41217,349.15
373.86646,294.15
391.41217,435.15
390.8739,379.15
391.41217,451.15
377.37875,283.15
391.41217,551.15
391.41217,523.65
389.72296,409.15
356.60294,343.15
391.41217,527.15
387.8074,404.15
386.79816,573.15
391.41217,494.15
391.41217,368.15
391.41217,370.65
391.41217,492.15
391.41217,377.15
391.41217,589.15
391.41217,220.85
391.41217,425.15
366.75446,293.15
383.22055,392.15
378.49603,468.15
391.41217,427.15
391.41217,461.15
391.41217,477.15
391.41217,407.15
391.41217,373.15
391.41217,354.15
388.52383,308.65
390.13474,326.15
364.73987,308.35
391.41217,394.15
390.99237,356.15
384.53928,393.15
379.46063,314.15
391.41217,367.65
378.45593,225.15
391.41217,351.15
389.09747,397.15
391.41217,307.15
388.3484,443.15
389.22308,449.15
354.9203,299.15
391.41217,328.15
389.28067,460.15
367.39948,368.15
390.45193,340.65
391.41217,361.15
391.0875,451.15
391.41217,533.15
389.79706,292.15
391.41217,328.15
391.41217,219.15
391.41217,397.15
385.5302,351.15
391.41217,421.15
391.41217,363.0
391.41217,467.15
391.41217,298.15
389.69748,472.15
380.30576,355.15
391.41217,427.15
391.40927,313.15
387.22864,483.15
391.41217,415.15
388.62646,346.15
387.57986,420.15
382.99994,408.15
391.41217,420.15
391.41217,546.15
391.41217,454.15
376.4897,425.15
391.41217,495.15
357.3199,339.65
389.60864,414.15
367.15994,356.65
391.41217,602.15
388.14062,369.15
390.06683,445.15
391.41217,475.15
386.73248,283.15
356.51385,342.15
391.41217,372.15
391.41217,508.15
391.41217,476.15
391.41217,422.15
391.41217,384.15
390.00674,438.15
391.41217,413.15
391.41217,414.15
391.41217,459.15
382.31378,508.15
376.10904,335.15
352.19257,215.65
386.20825,588.15
387.12872,633.15
391.41217,377.15
367.3841,354.65
391.41217,321.95
387.70938,419.15
388.42795,514.15
391.41217,509.15
388.71835,372.65
390.9435,467.15
378.0775,334.15
391.41217,521.15
386.82462,369.15
363.91083,327.65
391.41217,360.15
391.41217,397.15
391.41217,397.15
391.41217,414.15
386.41388,349.15
390.63495,421.15
367.88855,194.45
391.41217,398.15
391.41217,274.15
391.41217,451.15
381.76852,318.15
391.41217,419.15
391.41217,332.15
384.6047,381.15
363.5784,379.15
380.32462,461.15
391.41217,479.15
391.41217,470.15
391.41217,319.15
391.41217,439.15
391.41217,467.15
391.41217,328.15
391.41217,407.15
391.1471,282.65
391.41217,372.15
387.18066,366.15
356.16373,336.65
391.41217,373.15
372.17075,388.15
385.94324,365.15
383.93613,413.15
391.41217,411.15
391.2473,415.65
391.41217,388.15
391.41217,364.15
391.41217,424.15
391.33804,356.15
391.35275,386.15
391.41217,433.15
391.41217,431.15
391.41217,337.65
391.41217,447.15
391.41217,452.15
391.41217,413.15
386.77948,351.65
391.41217,455.15
391.41217,375.15
363.7791,391.15
391.41217,402.15
384.94992,364.15
391.41217,385.15
391.41217,304.15
390.8202,319.15
391.41217,428.15
363.9503,361.15
391.39798,317.15
359.43512,370.65
387.0897,303.15
358.6283,450.15
384.9866,284.65
391.41217,320.65
391.41217,311.15
382.55447,390.15
388.26526,352.15
391.41217,389.15
373.13007,318.15
391.41217,541.15
362.12192,358.15
391.41217,223.15
388.71744,272.15
391.41217,346.15
387.85764,443.15
391.41217,376.15
391.41217,458.15
391.41217,369.15
391.41217,372.15
391.41217,525.15
391.41217,539.15
391.41217,357.15
391.41217,450.15
385.63138,513.15
363.5457,336.65
391.41217,421.15
391.41217,374.15
391.41217,375.15
391.41217,339.15
391.41217,398.15
391.41217,347.65
391.41217,345.15
388.0676,327.65
391.41217,384.15
391.41217,392.65
386.2855,435.15
391.41217,479.15
382.96442,453.15
391.41217,437.15
391.41217,377.15
390.87848,299.15
391.41217,482.15
391.41217,335.35
391.41217,385.15
388.97025,297.15
391.41217,403.15
391.41217,356.15
391.41217,414.15
377.02228,525.15
391.41217,492.15
373.95157,379.15
391.41217,438.15
391.41217,277.65
388.9782,334.15
391.41217,470.15
391.41217,485.15
391.41217,433.15
391.41217,373.15
391.41217,366.65
391.41217,386.15
391.41217,344.15
389.4085,301.65
391.41217,516.15
383.9773,253.15
391.41217,370.15
366.03497,317.65
391.41217,299.15
391.0539,374.15
391.41217,371.15
391.41217,508.15
391.41217,530.15
362.89478,361.15
391.41217,361.35
388.046,422.15
382.17038,350.15
391.41217,437.15
391.41217,366.15
391.41217,444.15
383.95157,372.65
389.90887,403.15
386.1173,466.15
391.41217,203.15
354.37027,483.15
391.41217,330.15
391.41217,381.15
391.3666,433.15
391.41217,372.15
391.41217,468.15
391.41217,341.15
391.41217,353.15
391.41217,380.15
390.1597,312.15
391.41217,513.15
391.41217,459.15
365.33527,373.15
369.86002,246.35
391.41217,291.15
388.42877,387.15
386.8224,401.15
382.3047,406.15
391.41217,314.15
391.41217,395.65
391.41217,345.65
391.41217,583.15
391.41217,356.15
391.2317,342.65
390.71698,315.15
391.41217,479.65
391.35208,573.15
391.0519,173.15
358.07306,195.15
370.3298,193.15
391.41217,417.15
391.41217,334.15
381.8581,480.15
361.85117,418.65
359.67416,320.65
391.41217,413.15
391.41217,283.15
388.3209,423.15
369.52402,199.95
372.70905,294.15
391.41217,463.15
391.41217,414.15
391.41217,327.65
378.87796,351.15
391.41217,346.15
391.41217,486.15
391.41217,323.15
391.41217,359.15
391.41217,429.15
360.63232,308.15
375.94394,308.15
391.41217,319.15
391.41217,399.15
391.3354,342.15
391.41217,390.15
387.5453,302.15
387.97824,463.15
391.41217,397.15
391.41217,473.15
391.41217,381.15
391.41217,443.15
391.41217,347.65
387.18747,379.15
391.41217,426.15
364.06613,306.15
389.72842,483.15
387.07568,355.15
391.41217,317.15
391.41217,408.15
354.30896,173.15
391.41217,468.15
387.6825,568.15
385.34525,307.15
391.41217,249.15
390.57797,370.65
387.22098,314.15
391.41217,326.15
391.41217,501.5
391.41217,326.15
391.41217,497.15
391.41217,411.15
391.41217,247.15
391.41217,415.15
391.41217,444.15
390.98096,359.15
391.41217,343.15
391.41217,408.15
391.41217,342.65
390.8634,413.15
391.41217,267.15
391.41217,353.15
391.41217,381.15
357.32202,365.15
391.41217,406.15
391.41217,448.15
391.41217,437.15
391.41217,391.15
379.12747,531.15
390.95892,317.15
391.41217,501.15
391.39902,372.15
368.4516,399.15
386.02902,451.15
391.41217,483.15
390.8915,178.15
391.41217,381.15
391.41217,587.15
391.41217,405.15
391.41217,399.15
391.41217,398.15
390.1813,420.15
391.41217,373.15
391.41217,554.15
365.43518,380.15
391.41217,287.15
391.41217,406.65
384.20657,483.15
391.41217,399.15
391.41217,537.15
386.71487,388.15
390.4797,459.15
388.38605,321.15
391.41217,414.65
391.41217,399.15
391.2452,364.65
389.82498,342.15
391.41217,347.15
391.41217,446.15
391.41217,315.15
391.41217,403.15
391.41217,330.15
391.41217,471.15
382.1562,361.65
391.3584,466.15
391.41217,477.15
376.14673,491.15
373.22137,311.15
378.69525,461.15
383.34482,348.15
380.9573,133.15
389.8224,415.15
391.41217,391.15
391.41217,329.15
389.75772,315.65
391.41217,438.15
388.69333,395.15
380.37314,507.15
391.41217,437.15
391.41217,339.15
391.41217,489.15
391.41217,367.15
391.41217,443.15
391.41217,445.15
391.41217,302.65
389.80118,264.15
371.00916,370.15
388.9819,397.15
385.27063,509.15
391.41217,433.15
391.41217,421.15
391.41217,321.65
391.41217,416.15
387.4004,304.15
391.41217,481.15
360.1893,247.15
391.41217,613.15
391.41217,517.15
391.35788,344.65
391.41217,463.5
387.72083,243.15
391.41217,497.15
379.8474,479.15
388.84808,397.15
389.343,380.15
391.41217,384.15
391.41217,377.15
391.41217,371.65
391.41217,230.35
391.41217,466.15
391.41217,366.65
385.7523,394.15
382.1104,313.15
391.41217,513.15
391.41217,476.15
391.41217,439.15
391.41217,496.15
391.41217,436.15
391.41217,397.15
391.41217,457.15
391.41217,394.15
391.41217,355.55
388.98138,415.15
391.41217,494.65
391.41217,378.15
369.98352,409.15
391.41217,350.15
391.41217,413.15
391.41217,402.15
379.59958,336.15
391.41217,527.15
391.41217,193.15
391.41217,399.15
391.41217,353.15
391.41217,445.15
391.41217,387.15
391.41217,466.15
391.41217,400.15
365.98575,363.15
371.7167,450.15
391.41217,519.15
388.78946,498.15
388.8601,492.15
391.41217,395.15
391.41217,441.15
361.10638,473.15
391.41217,403.15
391.41217,347.15
391.41217,340.65
384.51266,456.65
391.41217,421.15
391.41217,451.15
372.25504,352.15
391.41217,419.15
391.41217,351.15
391.41217,502.15
391.41217,579.15
391.41217,412.15
391.41217,134.15
391.41217,527.15
391.41217,454.15
391.41217,505.15
391.27234,369.15
391.41217,481.15
383.26843,444.15
365.59824,337.15
391.41217,278.65
391.41217,421.15
384.7431,243.65
391.41217,523.15
391.41217,501.15
390.29636,345.15
391.41217,543.15
391.41217,312.15
391.41217,481.15
380.9431,411.15
366.4675,377.15
391.41217,411.15
391.41217,485.15
391.41217,483.15
391.41217,517.15
391.4081,433.15
391.41217,504.15
391.41217,421.15
391.41217,377.15
391.41217,485.15
369.56635,117.15
391.2848,374.15
391.41217,355.65
381.86435,365.65
391.41217,298.15
391.41217,411.15
391.41217,426.15
367.55963,376.15
391.41217,352.65
389.958,411.15
389.7711,329.15
391.41217,322.15
391.41217,215.15
391.41217,454.15
386.475,505.15
391.41217,542.15
391.41217,414.15
391.41217,346.15
391.41217,552.15
391.41217,343.65
391.41217,304.15
391.41217,258.15
374.07916,405.15
391.41217,303.15
391.41217,443.15
374.89377,331.65
391.41217,335.65
390.6129,550.15
388.13034,352.65
391.41217,523.15
389.6416,203.15
391.41217,475.15
391.41217,472.15
391.41217,466.0
391.41217,497.15
391.41217,488.15
352.84064,459.15
391.41217,469.15
391.41217,418.15
391.41217,545.15
391.41217,423.15
390.45682,330.15
381.42422,403.15
383.83157,406.65
391.41217,389.15
391.40384,367.15
391.41217,327.65
391.41217,341.35
368.74963,509.15
391.16498,437.15
391.41217,419.15
387.37704,438.15
391.41217,345.15
391.41217,347.15
391.41217,529.15
382.65482,498.15
391.41217,475.15
391.41217,467.15
391.41217,411.15
391.41217,474.15
354.50412,352.65
391.41217,527.15
381.97128,337.65
359.3505,292.15
391.41217,426.15
391.41217,399.15
373.2187,607.15
383.28122,325.15
391.41217,464.15
391.41217,349.65
391.41217,556.15
391.41217,402.15
391.41217,310.15
391.41217,319.65
391.41217,378.65
391.41217,443.15
391.41217,475.15
391.41217,341.15
391.41217,352.15
391.41217,484.15
391.41217,470.65
391.41217,468.15
391.41217,418.15
379.31268,195.25
391.41217,355.15
391.41217,386.15
381.80347,472.15
383.59906,456.15
391.41217,544.15
391.41217,439.15
366.9238,312.65
391.41217,400.15
363.6982,257.55
391.07623,310.65
391.41217,368.15
390.55362,366.15
391.41217,378.15
391.41217,316.15
391.41217,338.15
386.37506,310.15
391.41217,483.15
391.41217,409.15
391.41217,409.15
391.41217,421.15
386.58215,573.15
391.41217,484.15
355.43762,455.15
391.41217,374.15
391.41217,511.15
391.41217,501.15
390.02783,521.15
391.41217,454.15
391.41217,497.15
391.39383,305.65
391.41217,469.15
391.41217,568.15
391.41217,548.15
381.49707,260.65
391.41217,373.15
391.41217,407.15
391.3639,377.15
391.41217,559.15
384.19217,385.15
391.41217,360.15
391.41217,425.15
391.41217,372.65
389.19547,545.15
391.41217,457.15
391.41217,404.15
381.20364,317.15
391.41217,353.15
381.91818,433.15
364.6979,346.15
389.67352,377.15
391.41217,402.15
391.41217,503.15
391.41217,445.15
390.49402,322.15
391.41217,452.15
388.16763,429.15
391.41217,406.15
391.41217,301.15
366.23492,358.15
391.41217,381.15
388.98822,302.15
391.41217,427.15
387.38165,295.15
391.41217,377.15
364.40573,548.15
391.41217,393.15
391.41217,291.15
391.41217,255.15
391.41217,314.65
391.41217,490.15
390.69827,232.15
391.41217,309.15
391.41217,382.15
391.41217,288.15
391.41217,414.15
391.41217,333.15
391.41217,399.15
391.41217,396.15
391.41217,399.15
391.41217,432.15
391.41217,473.15
391.41217,472.15
391.41217,441.15
389.68835,438.15
385.05087,350.65
369.1032,372.15
387.79086,377.15
391.41217,412.15
391.41217,355.15
391.41217,406.15
391.41217,359.15
370.84875,325.15
391.41217,370.15
391.41217,527.15
391.41217,453.15
391.41217,363.15
391.41217,413.15
391.41217,505.15
391.41217,362.15
391.41217,361.15
391.41217,403.15
391.41217,457.15
391.41217,435.15
391.41217,447.15
391.41217,243.15
391.41217,394.15
391.41217,503.15
391.41217,480.15
391.01062,479.15
391.41217,385.15
391.41217,395.15
391.41217,382.15
391.41217,472.15
383.38657,142.15
388.46634,429.15
391.41217,426.15
391.41217,369.65
390.18146,203.15
391.41217,373.15
369.56543,349.15
391.41217,513.15
391.41217,433.15
391.41217,361.15
391.41217,484.15
388.8232,233.15
390.10883,247.15
391.41217,558.15
391.37863,353.15
390.54898,305.65
385.09854,316.52
375.87314,345.15
391.41217,574.15
391.41217,237.55
391.41217,349.65
391.41217,379.15
384.34366,395.15
383.4358,381.15
391.41217,388.15
383.48245,280.85
391.41217,342.15
391.41217,421.15
391.41217,443.15
391.41217,345.15
378.4829,389.15
391.41217,552.15
389.98734,453.15
391.41217,421.15
391.41217,479.15
391.41217,423.15
379.3911,464.15
388.319,429.15
391.41217,194.15
391.41217,411.15
378.84357,337.15
391.41217,448.15
391.41217,428.15
391.41217,348.15
391.41217,455.15
364.083,305.15
391.41217,425.15
391.41217,393.15
391.41217,441.15
382.21402,401.15
391.41217,331.15
391.41217,367.15
391.41217,403.15
391.34454,373.15
367.89682,349.15
383.69202,474.15
391.41217,320.65
391.41217,319.65
391.41217,429.15
391.41217,375.15
387.06924,290.15
391.41217,407.15
369.31293,230.25
383.88962,448.15
391.41217,412.15
391.41217,349.15
391.38287,183.05
388.7961,475.15
387.0043,393.15
389.55386,344.65
372.43518,467.15
374.57297,140.15
391.41217,386.65
390.5944,494.15
373.34528,486.15
384.6391,368.15
390.40906,533.15
391.41217,285.15
389.426,328.15
378.0499,409.15
374.05374,263.15
391.41217,470.15
368.4368,384.15
380.629,382.15
391.41217,435.15
391.41217,405.15
391.41217,365.15
391.04993,303.65
391.41217,523.15
391.41217,574.65
391.41217,308.65
391.41217,367.65
391.41217,416.15
391.41217,432.15
358.101,329.15
391.41217,450.15
382.11746,333.15
391.41217,511.15
391.41217,463.15
384.8417,482.15
391.41217,400.15
391.41217,418.15
366.76855,355.15
388.5106,325.65
380.94943,281.65
391.41217,338.15
391.41217,357.15
391.41217,334.15
387.59268,423.15
389.8225,573.15
391.41217,337.75
391.41217,548.15
391.41217,328.15
377.4624,392.15
391.41217,338.15
391.41217,378.15
381.1217,351.65
391.41217,466.15
383.67987,331.65
391.41217,336.15
391.41217,433.0
382.28455,446.15
391.4121,361.15
391.41217,372.15
391.41217,333.65
391.41217,428.15
391.41217,427.15
391.41217,485.15
391.41217,407.15
391.41217,510.15
390.35138,467.15
388.15103,392.15
391.41217,375.15
391.41217,452.65
385.40213,364.65
391.41217,391.15
391.41217,510.15
389.86148,320.65
391.41217,425.65
391.41217,391.15
391.3192,286.15
391.41217,391.15
391.3822,349.15
391.41217,375.15
391.41217,511.15
391.41217,471.15
391.41217,408.15
391.41217,390.65
391.41217,547.15
391.41217,351.15
391.41217,380.15
391.15466,321.65
391.41217,392.15
391.41217,360.15
384.75046,219.15
391.41217,375.15
360.91907,479.15
391.41217,470.15
391.41217,345.15
390.95856,530.15
388.46112,473.15
391.41217,467.15
391.41217,443.15
391.41217,569.15
391.41217,549.15
362.7482,328.15
391.41217,378.15
376.98657,483.15
380.98993,341.15
391.41217,370.15
391.41217,291.45
366.5053,184.15
391.41217,430.15
354.07645,355.35
391.41217,542.15
389.59378,380.15
391.41217,469.15
383.17303,375.15
391.41217,411.15
391.24042,458.15
390.60327,343.15
378.78854,223.15
350.66986,305.15
356.223,352.15
387.81332,248.15
391.41217,529.15
384.5165,236.15
364.8448,304.15
391.41217,391.15
391.41217,416.15
389.53574,507.15
385.26184,354.15
391.41217,389.15
387.46896,528.15
391.41217,489.15
390.32526,289.15
383.1268,344.15
391.41217,501.15
391.41217,359.15
377.779,382.15
391.41217,473.15
391.41217,359.15
391.41217,487.15
390.0445,395.15
391.38895,228.55
391.41217,397.15
371.21,418.15
391.41217,342.15
391.41217,470.15
391.41217,446.15
391.41217,284.65
391.41217,245.65
387.95938,475.15
391.41217,314.95
391.41217,429.15
391.41217,354.65
391.41217,442.15
391.41217,506.15
389.20157,387.15
391.41217,440.15
391.41217,477.15
354.31644,352.15
391.41217,506.15
391.41217,387.15
391.41217,375.15
380.83594,344.65
391.41217,475.15
391.41217,419.15
391.41217,314.65
391.41217,359.15
391.41217,478.15
391.41217,399.15
391.41217,406.15
355.96222,333.15
391.41217,450.15
353.5416,356.65
391.41217,385.15
391.41217,441.15
391.41217,402.15
391.41217,475.15
390.35233,362.15
391.41217,513.15
391.41217,491.15
391.41217,382.15
370.3558,507.15
391.41217,342.15
391.3684,318.65
391.41217,458.15
374.49295,394.15
391.41217,358.65
391.41217,378.15
391.41217,548.15
391.41217,489.15
379.09305,505.15
364.59958,401.15
366.18365,478.15
382.9184,319.15
391.41217,553.15
391.41217,484.15
368.31525,335.15
391.41217,406.15
391.41217,457.15
391.41217,361.65
391.41217,416.15
391.41217,426.15
391.41217,443.15
391.41217,381.15
384.3172,380.15
389.11423,472.15
391.41217,488.15
391.41217,487.15
384.76593,319.65
390.60574,475.15
387.206,489.15
391.41217,313.15
391.41217,416.15
390.67993,401.15
378.9044,224.15
391.41217,447.15
391.20786,453.15
381.9431,391.15
391.41217,429.15
380.75665,364.15
389.71237,370.15
391.41217,555.15
391.41217,345.15
391.41217,252.15
391.41217,313.35
376.86865,264.15
391.41217,385.15
391.41217,603.15
381.4468,337.15
391.41217,472.65
391.41217,370.65
383.85876,323.15
391.41217,473.15
391.41217,349.15
391.17236,347.15
364.24564,356.65
363.02835,499.65
