output,target
219.88118,354.15
217.92671,529.15
203.41876,529.15
221.24599,370.15
222.39784,489.15
220.76227,323.65
218.40924,350.15
219.69194,368.65
215.66368,575.15
222.90495,342.15
222.277,395.15
208.24228,217.65
199.13115,263.45
216.69777,310.15
222.88487,414.15
217.14967,322.15
216.01782,526.15
215.62569,388.15
221.051,541.15
219.14136,389.15
220.768,377.15
216.50975,313.15
217.98622,338.15
218.69601,402.15
222.66382,471.15
209.8438,308.15
221.85393,374.15
218.35762,377.15
219.38983,290.75
220.18246,213.15
212.99486,303.15
222.58763,492.15
219.79036,476.15
218.56894,365.65
221.31871,589.15
213.66972,323.15
212.92409,352.65
211.44586,326.15
209.6764,143.15
223.09253,339.15
203.47719,338.15
221.62665,344.15
216.84554,533.15
219.2948,406.15
221.98796,335.15
223.48137,377.15
223.15677,413.15
220.57632,377.15
202.41187,314.15
213.04614,394.65
222.8568,354.15
219.13536,391.15
219.06505,507.15
206.53862,312.15
220.9255,481.15
197.63293,356.65
222.06891,522.15
199.78107,376.65
217.45905,480.15
195.19835,507.15
211.26204,312.15
217.07083,348.65
222.0125,330.15
217.05362,379.15
222.08675,501.15
218.56097,406.15
224.321,438.15
215.58284,233.15
220.41005,228.85
222.19864,298.15
200.79451,414.15
213.48479,201.15
216.00098,321.15
221.26105,351.15
218.77565,386.15
221.7851,193.15
220.32326,343.15
213.55219,548.15
212.56958,481.15
217.88606,395.15
218.57329,237.15
207.36688,457.15
220.0582,376.15
221.9313,316.15
221.97104,409.15
214.08154,408.15
220.40596,448.15
222.988,557.15
220.17697,407.15
216.63077,545.15
220.37454,463.15
220.35521,434.15
218.3412,303.15
218.27158,487.15
222.096,508.15
221.53867,331.15
222.36751,327.15
222.2363,442.15
219.24832,407.15
212.06471,368.15
212.82423,352.65
220.22278,471.15
205.85704,459.15
217.34917,367.65
219.2666,336.65
217.7979,305.65
203.46808,358.15
201.5018,360.35
214.93036,327.15
215.38794,380.15
221.28833,409.15
218.68875,502.15
213.82648,349.15
224.34036,413.15
215.90628,407.15
216.83676,478.15
208.00539,122.15
221.94363,344.15
219.25069,521.15
215.96614,372.65
215.2553,328.65
216.13599,453.15
219.9379,290.65
215.91147,297.65
210.36156,213.15
217.92278,267.15
219.27075,445.0
223.34969,475.15
221.04861,467.15
215.33313,294.15
222.86497,314.65
218.9122,393.15
221.33868,403.15
198.74756,430.15
215.96938,462.15
211.29903,381.15
219.18718,478.15
210.87596,481.15
214.69257,356.65
219.3968,480.15
223.26408,437.15
202.14664,353.15
219.60149,407.15
219.20549,415.15
203.74788,313.15
219.54732,408.15
221.87715,375.5
217.713,505.15
221.2476,428.15
207.59457,325.15
206.93843,389.15
194.93102,377.15
221.44469,333.15
219.39891,369.65
192.89503,266.65
220.64644,477.65
224.5856,482.15
214.72736,203.15
216.44998,302.15
200.47003,509.15
224.1641,314.95
214.71498,441.15
211.87552,280.15
203.46559,363.65
216.90819,350.65
206.18813,371.65
218.78427,328.15
194.21913,349.15
200.24066,309.65
219.24901,472.65
209.93953,387.15
222.90608,447.15
218.3946,455.15
218.8097,356.15
210.59769,345.65
217.39937,243.15
222.06866,573.15
202.96196,163.15
214.0249,380.15
222.44826,340.15
216.5116,138.15
220.72507,347.15
217.58261,479.15
219.10614,479.15
221.71826,443.15
196.55692,442.15
219.98505,485.15
218.2115,429.15
215.98528,429.15
222.31647,512.15
219.68253,345.15
212.1246,455.15
192.60481,343.65
221.22511,513.15
208.38953,388.15
216.03192,248.15
213.97249,346.15
220.64761,233.15
222.96188,479.15
210.60179,283.15
221.50682,357.65
218.73062,393.15
223.91318,349.15
223.37746,498.15
221.01396,423.15
219.47789,391.15
223.50525,382.15
221.58246,314.15
219.40308,535.15
219.28595,327.65
215.81432,368.15
222.58577,391.15
219.47672,467.15
221.27075,378.15
218.6419,287.15
213.83698,331.65
219.52919,433.15
219.9438,533.15
221.86696,243.15
220.4434,530.15
222.47212,539.15
199.03088,398.65
221.87004,499.15
219.25241,323.65
217.79652,350.15
217.75613,371.15
221.04768,387.15
222.90709,224.85
215.4075,408.15
218.2436,312.15
211.54993,304.15
221.51712,403.15
217.44894,465.15
219.67986,426.5
222.14838,406.15
220.59169,302.15
223.25899,320.65
215.17723,393.15
218.92563,362.15
218.58604,409.15
218.09871,399.15
213.09927,314.15
215.58546,443.15
222.49138,342.65
195.20865,318.65
216.23041,385.15
205.39127,376.15
218.65108,382.15
217.48688,401.15
208.4059,346.15
216.76967,328.15
217.81575,221.65
222.07805,495.15
219.58308,443.15
218.87682,492.15
218.0691,366.15
215.9161,457.15
220.77725,205.65
210.35817,498.15
210.49251,382.15
222.14366,558.15
219.45303,552.15
220.5568,337.65
218.96909,433.15
213.00096,487.15
219.24092,445.15
222.00137,406.15
219.5671,529.15
212.67386,318.15
218.01212,526.15
222.75214,370.15
220.2009,362.15
219.09145,385.15
217.8103,297.65
205.60985,361.15
218.65614,409.15
222.86365,345.15
204.06444,321.15
218.85902,488.15
219.35922,266.35
206.2898,230.25
218.59073,445.15
217.08783,445.15
219.60843,535.15
217.66556,364.65
222.71939,414.15
213.44695,490.65
219.15543,193.15
212.54506,411.15
218.76334,497.15
218.71986,399.15
220.46516,433.15
214.5795,409.15
216.19733,484.15
213.69676,337.65
218.39658,298.15
220.40482,373.15
220.2628,362.15
218.90439,395.15
215.80022,475.15
214.37143,312.15
220.79578,579.15
223.59291,277.65
219.40457,342.15
220.7307,398.15
221.63383,543.15
223.33044,519.15
215.91888,422.15
222.08777,495.15
222.49127,453.15
219.88766,521.15
205.33347,334.15
218.1183,475.15
219.14851,431.15
221.2123,367.65
219.3356,458.15
212.70538,413.15
221.49664,465.15
221.55003,338.15
215.31734,423.15
207.9232,172.15
219.66783,365.65
210.98378,345.15
220.69469,351.15
221.79953,565.65
222.58206,309.65
219.7468,359.15
221.69395,564.15
214.40446,350.15
221.50778,473.15
222.87347,394.15
223.56654,478.15
219.25433,322.15
221.7707,443.15
221.54646,469.15
194.38152,489.15
215.46759,633.15
217.10944,480.15
220.19965,394.15
222.44223,574.65
222.65831,486.15
210.76703,357.15
218.72792,346.65
217.19664,337.15
220.87119,302.15
219.59348,366.15
220.62798,448.15
223.28998,412.15
223.7211,473.15
222.75916,450.15
220.2662,320.65
220.42372,498.15
219.58496,359.65
215.95277,267.65
219.29504,334.15
212.14746,281.65
214.34354,395.15
221.60706,470.65
224.20747,291.15
209.7576,310.15
220.56773,331.15
218.16957,306.15
223.24245,455.15
219.91428,377.15
194.1322,337.15
219.12827,398.15
222.85904,428.15
222.55666,414.15
221.28941,377.15
223.92596,400.15
222.76434,381.15
222.69818,433.15
218.35199,385.15
214.35329,318.65
221.42966,523.15
217.29332,221.15
208.61288,444.15
222.60417,489.15
216.47878,339.15
212.0645,364.15
222.11243,551.15
218.58417,373.15
222.13785,479.15
214.2502,396.15
215.32433,332.15
217.2746,451.15
220.75883,463.15
222.04553,397.15
217.85994,440.15
220.0045,437.15
222.87756,513.15
213.07664,332.15
218.02177,431.15
219.33421,430.15
216.64934,370.15
221.48482,421.15
212.10515,347.15
222.31555,439.15
205.37465,356.65
222.00136,421.15
208.77946,223.15
215.0813,351.15
217.38557,475.15
214.54144,257.15
219.33902,461.15
218.8264,399.15
219.62718,373.15
218.6278,248.15
211.54913,546.15
213.57333,342.15
221.97327,521.15
221.9721,421.15
223.03546,442.15
221.5319,431.15
194.07457,304.15
223.96951,422.15
218.11205,490.15
217.53995,371.15
209.95804,343.95
207.7372,354.15
221.2193,467.15
219.44664,373.15
222.39304,428.15
218.80165,230.35
220.8505,384.15
223.18488,336.15
222.23233,298.15
221.8783,392.15
214.70175,302.15
223.49577,323.15
222.19571,428.15
202.49121,353.15
222.36813,244.15
222.16328,442.15
220.46472,399.15
221.20312,337.65
218.2604,385.15
224.12381,283.15
210.58557,348.15
212.71788,573.15
198.42104,173.15
224.16638,448.15
222.44977,346.15
218.74785,388.15
216.07524,528.15
223.30908,450.15
220.189,482.65
221.03532,438.15
220.2668,481.15
216.96643,427.15
222.20099,411.15
216.39955,312.65
218.51468,403.15
217.60577,389.15
221.53555,388.15
220.85893,493.15
221.5205,433.15
193.8885,300.15
211.50885,435.15
218.85431,440.15
222.00987,450.15
218.98,220.85
215.53119,419.15
221.04405,479.15
221.08534,489.15
221.62904,329.15
204.4316,314.65
217.75237,406.15
217.66254,368.15
218.58788,412.15
202.26576,292.15
221.31906,343.65
220.43008,433.0
216.11465,472.65
214.6466,364.65
220.2611,435.15
216.7758,298.25
213.432,375.15
221.93861,409.15
221.40671,511.15
220.33647,596.15
193.96815,548.15
214.32307,413.15
219.63364,405.15
193.31107,358.15
218.35985,271.15
218.80302,495.15
222.07523,442.15
218.42108,398.15
220.34155,477.15
220.38362,385.15
221.4174,437.65
215.37599,573.15
221.83914,513.15
204.47125,324.65
222.64499,424.15
208.73122,429.15
221.35574,425.15
222.14787,437.15
216.42194,322.15
216.8248,448.15
220.21579,388.15
224.55833,567.15
218.88728,497.15
220.3773,349.15
194.75949,662.15
218.90295,365.65
222.5819,477.15
217.91687,379.15
220.25633,347.65
215.53409,350.65
222.335,441.15
219.4299,485.15
210.99823,430.15
221.13171,441.15
222.71124,478.15
212.84085,390.15
220.70264,389.15
213.97775,385.15
213.3959,403.15
217.83429,298.15
221.72014,421.15
219.08676,425.15
217.28896,439.15
221.58072,328.65
221.34262,473.15
210.96976,343.15
224.77177,552.15
216.51242,396.15
221.00046,422.15
220.03816,432.15
218.46964,354.15
224.17075,416.15
213.50644,343.65
219.99927,319.15
218.70384,405.15
213.51471,378.15
221.09894,561.15
214.1137,416.15
220.88957,339.15
221.58762,391.15
196.89903,386.15
219.17204,312.65
221.07489,276.65
220.87355,373.15
221.96375,406.15
220.0036,375.15
216.58006,449.15
223.84578,423.15
223.76776,416.15
218.95866,370.15
213.10324,391.15
222.72136,558.15
217.94518,334.15
216.26416,387.15
218.61818,345.15
216.90533,292.15
221.12129,441.15
222.55362,317.65
221.37045,527.15
219.53989,407.15
202.28691,305.15
222.02779,491.15
218.39612,360.15
217.66103,292.15
222.71156,367.15
220.48558,550.15
219.01387,468.15
220.9053,495.15
219.11934,351.15
219.61604,543.15
222.50964,518.15
215.89833,424.15
213.78601,365.15
219.83519,442.15
219.69522,312.65
217.07199,372.15
212.42093,351.65
211.91888,434.15
222.83606,483.15
203.5896,425.15
222.56107,572.15
222.98756,412.15
218.94794,337.15
217.53926,355.95
222.80722,509.15
222.66086,547.15
219.66928,310.65
215.28369,236.15
218.73639,383.15
219.22742,506.15
207.02898,370.15
221.42369,413.15
222.15862,528.15
219.2318,557.15
221.34741,315.65
216.68068,448.15
210.16704,350.15
220.0335,328.15
218.27148,583.15
216.02516,429.15
220.50087,613.15
219.85011,440.15
213.50822,376.15
221.09918,401.15
219.84625,467.15
209.65083,335.15
221.50363,427.15
221.18503,567.15
220.6585,405.15
220.59425,583.15
202.50478,361.15
198.5847,335.15
221.84254,262.65
220.2664,443.65
216.78995,321.65
223.24925,434.15
222.1265,361.15
217.47514,374.15
215.15404,468.15
224.37831,539.15
210.84087,334.15
222.94185,360.15
216.24174,472.15
215.3929,303.15
218.84502,341.15
210.3014,344.15
214.89084,340.15
220.0196,347.15
224.42094,437.15
223.50165,311.15
220.10204,316.15
220.11725,390.15
218.08264,541.0
221.7026,315.15
217.69948,450.15
216.80428,441.15
212.37692,288.15
222.15831,412.15
218.96523,459.15
222.21457,471.15
202.77136,289.15
219.40347,318.65
215.55728,310.15
222.20917,359.15
219.96074,469.15
222.71593,467.15
221.19174,494.15
222.91428,381.15
220.98697,441.15
218.90659,340.15
219.7453,452.15
218.14671,420.15
220.56161,409.15
223.36177,312.65
213.62352,387.15
220.95259,423.15
217.57547,404.15
198.09398,249.15
221.30093,459.15
212.89275,288.15
220.39716,402.15
215.44756,349.15
220.04808,475.15
222.19612,365.15
221.87483,521.15
218.90074,338.65
205.47743,376.65
211.60066,505.15
215.67615,489.15
219.93187,536.15
215.9495,423.15
217.04207,375.15
217.7667,353.15
221.96411,333.15
209.88022,258.15
218.56635,385.15
217.81999,259.55
222.74088,317.15
219.05853,304.15
207.55672,370.15
217.51118,421.15
221.97139,421.15
221.8818,345.15
220.31937,517.15
221.3385,439.15
201.24704,429.15
217.40868,321.65
219.22975,397.15
221.9191,361.35
218.84311,377.15
224.23927,447.15
193.03175,329.15
221.78448,426.15
217.58139,497.15
222.899,539.15
217.96329,411.15
222.95639,445.15
217.96689,416.2
219.9769,288.15
218.92224,426.15
223.66388,425.65
223.44193,322.15
222.37814,431.15
219.60799,611.15
212.7194,377.15
221.02847,433.15
222.22282,452.15
193.97827,375.15
214.14412,368.15
215.07806,161.15
219.47636,402.15
212.88174,321.65
224.8178,321.65
219.22331,304.65
217.23018,552.65
203.68683,376.15
223.24379,438.15
223.26372,254.65
222.69734,363.15
221.20854,470.15
217.7293,377.15
222.55376,467.15
216.14279,363.65
222.90031,458.15
217.97505,306.15
221.44893,360.15
223.30817,471.15
219.85614,439.15
221.964,356.15
219.16794,359.15
221.90982,367.15
210.43951,368.65
214.98416,320.15
219.10101,374.15
222.22601,353.15
216.6818,434.15
220.97647,457.15
223.2415,476.15
224.64403,311.15
222.54692,457.15
222.82895,250.65
214.34796,364.15
223.24977,421.15
223.79404,364.15
219.27441,413.15
221.42717,468.15
224.08615,257.65
208.72722,320.15
193.98448,363.15
220.19418,372.0
219.29587,440.15
218.9941,282.65
206.15419,393.15
219.8879,396.15
218.7301,461.15
221.88701,495.15
216.25662,410.15
194.51106,485.15
222.01233,440.15
222.0629,379.15
215.43755,496.15
193.94016,379.15
214.62488,383.15
222.53911,423.15
219.72284,237.55
216.92664,438.15
219.03078,308.65
221.4009,371.65
220.86157,435.15
219.83975,402.15
222.84352,406.15
219.19557,547.15
223.49452,413.15
224.94052,399.15
219.29227,298.15
222.28049,364.65
220.83687,492.15
199.39467,313.15
220.26202,416.15
222.73293,603.15
218.54274,325.15
220.33195,389.15
220.79977,325.15
218.92542,263.15
222.29411,395.65
219.65277,417.15
221.14565,380.15
209.94437,331.15
218.11913,364.15
210.47354,485.15
220.87013,413.15
215.74306,443.15
216.3504,302.15
214.44849,381.15
225.16232,343.15
221.2063,361.15
193.96371,346.15
220.0816,540.65
220.74045,333.9
220.37582,169.15
224.65115,553.15
201.90947,329.15
221.58054,523.65
216.99112,603.15
220.92566,469.15
216.89594,381.15
215.90428,446.15
210.0459,354.65
219.42595,314.15
221.74275,425.15
221.90222,515.15
222.10359,409.15
219.83554,329.35
215.87012,286.15
220.39285,387.15
217.27937,333.15
214.4615,330.65
222.7176,466.15
217.16742,217.15
220.81912,400.15
220.27357,340.15
198.58763,354.15
209.38557,451.15
219.1341,385.15
223.95917,520.15
219.65448,372.15
219.09023,366.15
219.56717,371.15
218.0461,212.15
222.49646,498.15
214.63025,294.15
214.67027,325.15
219.15944,473.15
221.71854,722.15
217.58119,399.15
222.15515,449.15
207.06155,117.15
198.55536,363.15
221.2257,319.15
221.00949,455.15
205.40366,368.15
218.0604,409.15
220.35785,375.15
212.73167,359.15
217.20613,505.15
217.6194,325.65
218.28015,422.15
220.57063,393.15
215.20338,405.15
222.45535,549.15
210.1986,193.15
203.66591,327.65
216.57556,309.15
215.47343,340.65
223.80052,435.15
219.58192,349.65
220.95708,471.15
220.20338,425.15
215.67708,304.15
221.01993,390.15
222.35855,478.15
202.76889,479.15
218.95245,361.65
221.39314,523.15
217.37692,376.65
223.13803,396.65
218.58426,309.15
220.30533,345.65
213.88011,429.15
217.69165,487.15
223.12425,348.65
221.21213,460.15
210.13693,264.15
216.17322,309.15
214.84976,163.15
216.6788,383.15
224.00996,353.95
222.98425,486.15
223.359,445.15
217.96013,439.15
223.6525,373.15
220.49525,447.15
218.48116,443.15
220.24387,472.15
218.44011,331.15
221.48915,495.15
222.19617,280.15
222.62144,568.15
223.25337,335.15
219.26323,378.15
216.91977,380.65
222.57097,427.15
224.26665,429.15
216.35771,344.65
218.69264,322.15
221.35663,329.15
220.91388,471.15
207.57047,460.15
221.76003,195.15
219.23183,309.65
224.61218,365.65
224.778,317.15
217.40211,302.15
212.49025,225.15
211.08049,250.15
220.12177,524.0
219.75275,474.15
217.98907,402.15
211.8772,169.15
209.98381,329.65
223.79134,535.15
211.3918,363.15
221.97601,386.65
220.99352,344.15
221.55334,519.15
215.59186,344.65
217.50507,362.95
220.42166,345.65
218.12819,448.15
217.14267,195.15
218.60814,422.15
218.28677,344.15
219.64293,370.15
219.22696,238.15
222.94777,484.15
222.64516,445.15
216.65793,352.15
207.77928,352.15
224.29533,445.15
223.4827,419.15
204.99557,363.15
217.58376,445.15
222.13179,403.15
222.34882,444.15
215.96407,403.15
222.91982,339.15
223.61165,520.15
218.2216,458.15
220.33377,289.95
215.28757,318.65
217.73221,633.15
223.51515,406.15
212.47046,508.15
214.85544,427.15
219.99226,344.15
222.09007,527.15
219.53313,324.15
218.10037,552.15
220.75511,190.15
220.20784,397.15
215.32286,411.15
217.5378,326.15
212.82407,286.15
219.99043,399.15
213.6683,392.15
221.99902,343.15
222.07924,393.15
221.44354,473.15
219.88783,359.15
217.74574,435.15
218.52563,298.15
220.36752,445.15
221.72894,452.15
218.08601,342.15
215.45815,361.15
211.32611,317.25
208.08723,329.15
216.61728,192.15
219.34192,365.15
218.05145,382.15
220.25069,384.15
219.76283,593.15
219.7792,537.15
221.5699,243.15
222.85536,397.15
210.5965,184.15
220.46194,394.15
221.02692,211.65
218.87953,469.15
217.71638,411.15
217.77705,372.15
208.72038,411.15
220.64372,439.15
200.82329,342.15
221.48895,464.15
216.06084,371.65
221.47272,472.15
202.10939,431.15
217.65141,427.15
219.96036,332.65
208.22485,423.15
219.99406,368.15
216.38503,407.15
218.6115,518.15
217.79599,459.15
223.67442,505.15
222.34201,421.15
221.06956,329.95
202.27753,427.15
217.19795,437.15
213.699,188.15
222.24924,301.15
219.14688,470.15
216.57199,356.65
212.57356,433.15
219.41502,134.15
220.50214,483.15
223.67699,372.15
212.1885,355.15
208.92093,394.15
218.10771,333.65
222.41788,423.15
219.05925,431.15
222.32536,488.15
194.61667,509.15
218.94177,397.15
220.29706,427.15
219.67815,366.15
221.52744,495.15
219.22694,368.15
222.04219,494.65
194.19075,440.15
201.52827,365.15
223.6926,461.15
223.17082,457.15
203.00172,418.65
219.84982,426.15
219.18988,318.15
222.34848,301.45
222.15788,341.15
221.10934,480.15
205.15718,258.15
220.7484,447.15
222.18486,367.15
219.5358,319.15
220.61638,398.15
207.42834,405.15
221.08159,478.15
215.89925,226.15
221.02005,409.15
220.08937,228.15
216.59868,312.65
207.3287,434.15
217.15314,346.75
215.65724,340.15
221.56216,426.15
221.85445,543.15
221.36653,395.15
221.15637,287.15
211.5603,453.15
216.39641,317.15
216.77751,456.15
219.21419,220.15
207.02792,415.15
219.54181,560.15
218.85165,488.15
217.8594,280.65
220.17593,364.15
220.0094,444.15
216.70613,341.15
220.43752,446.15
210.84276,764.15
222.39285,483.15
206.24136,330.15
215.22807,341.15
215.32649,340.15
218.36565,461.15
224.34698,539.15
214.89067,287.15
215.8284,262.15
217.5495,453.15
221.34549,439.15
218.93102,283.15
221.43819,369.65
220.25461,511.15
218.26982,456.15
213.19627,467.15
216.79134,397.15
219.22328,479.15
219.97562,401.15
218.3216,385.15
214.78181,365.15
194.08527,445.15
219.50621,451.65
193.89828,464.15
222.73073,347.65
221.40648,441.15
216.35551,363.15
217.96785,482.15
214.82529,375.15
220.23643,469.15
224.1807,535.15
215.62923,442.15
219.92288,445.15
220.49997,347.15
221.24953,398.15
214.11288,417.15
223.21512,274.15
218.18037,371.15
219.92825,318.15
223.95453,431.15
224.00536,283.15
218.25833,308.65
220.18214,279.65
220.64047,398.15
220.12503,323.15
219.97363,393.5
218.58873,448.15
219.23099,313.15
217.0759,312.15
222.47025,355.15
222.0884,405.15
218.34288,534.15
222.40178,284.15
212.06584,507.15
216.44722,400.15
218.25052,399.15
216.75438,448.15
219.97939,378.5
218.03362,362.65
222.04877,490.5
218.90396,302.65
220.27597,385.15
213.97311,367.65
221.57576,392.15
224.11441,560.15
221.6932,453.15
207.67084,277.15
217.81819,402.15
220.04648,475.15
211.67229,369.15
217.9025,269.15
199.661,455.15
218.89235,398.65
215.57294,401.15
211.7634,383.15
221.96385,443.15
223.19153,415.15
197.2713,193.15
218.94633,453.15
218.24394,373.15
222.05606,378.15
220.81671,303.15
219.8564,494.15
218.28499,451.15
223.15752,475.15
218.90811,331.15
213.43304,325.15
218.24007,476.15
221.76898,418.15
219.3411,403.15
218.48656,367.15
222.79053,391.15
219.68913,354.15
220.18102,477.15
219.0237,228.15
201.99774,414.15
221.2004,542.15
215.69714,420.15
219.77672,372.65
213.80959,442.15
220.50533,563.15
222.8064,401.15
219.76895,388.15
222.54227,330.15
223.50632,475.15
221.18156,323.15
220.51343,321.15
223.33797,419.15
217.03468,344.65
221.81342,331.15
208.26872,467.15
218.12158,314.15
222.94066,427.15
221.72026,346.15
212.6432,446.15
221.47696,355.15
222.93571,436.65
222.97534,418.15
224.1441,303.15
218.02881,373.15
216.70801,411.15
219.02498,437.15
221.22504,386.15
220.57625,349.15
222.077,513.15
218.47958,375.15
224.46275,538.15
222.72266,573.15
220.52884,365.85
214.76683,363.15
222.44452,321.15
217.47171,539.15
220.62093,479.15
222.20734,548.15
216.00563,372.15
221.1546,349.65
220.77261,380.15
217.13942,315.15
206.87036,355.65
217.9865,492.15
205.83762,335.15
219.08783,367.15
218.87007,353.15
222.49164,425.15
211.47975,429.15
216.74532,344.15
221.66898,336.15
219.1735,450.15
217.90762,316.15
218.48288,411.15
218.66519,402.15
193.94109,352.15
212.43571,260.65
223.23793,511.15
221.64656,394.15
221.39828,527.15
220.9332,397.15
223.95253,443.15
221.65709,456.15
216.30136,473.15
219.67827,219.15
216.97414,393.15
220.36937,386.15
218.05356,271.65
222.12032,602.15
220.72565,387.15
201.29318,250.65
210.46289,356.15
